id,date,terminal,hour,wait_time_minutes
3068,2024-01-31,A,13,9.9
3069,2024-01-31,A,14,22.8
3070,2024-01-31,A,15,11.9
3071,2024-01-31,A,16,31.4
3072,2024-01-31,A,17,34.0
3073,2024-01-31,A,18,35.7
3074,2024-01-31,A,19,24.9
3075,2024-01-31,A,20,12.9
3076,2024-01-31,A,21,15.3
3077,2024-01-31,A,22,21.2
3078,2024-01-31,B,6,13.5
3079,2024-01-31,B,7,23.8
3080,2024-01-31,B,8,53.5
3081,2024-01-31,B,9,48.3
3082,2024-01-31,B,10,15.7
3083,2024-01-31,B,11,15.2
3084,2024-01-31,B,12,10.6
3085,2024-01-31,B,13,6.8
3086,2024-01-31,B,14,15.4
3087,2024-01-31,B,15,9.4
3088,2024-01-31,B,16,36.7
3089,2024-01-31,B,17,36.0
3090,2024-01-31,B,18,27.0
3091,2024-01-31,B,19,28.3
3092,2024-01-31,B,20,15.4
3093,2024-01-31,B,21,8.1
3094,2024-01-31,B,22,19.4
3095,2024-01-31,C,6,19.0
3096,2024-01-31,C,7,39.3
3097,2024-01-31,C,8,29.0
3098,2024-01-31,C,9,39.9
3099,2024-01-31,C,10,14.9
3100,2024-01-31,C,11,20.4
3101,2024-01-31,C,12,13.0
3102,2024-01-31,C,13,20.4
3103,2024-01-31,C,14,18.0
3104,2024-01-31,C,15,12.5
3105,2024-01-31,C,16,41.3
3106,2024-01-31,C,17,42.7
3107,2024-01-31,C,18,37.3
3108,2024-01-31,C,19,27.3
3109,2024-01-31,C,20,12.3
3110,2024-01-31,C,21,16.8
3111,2024-01-31,C,22,10.0
3112,2024-01-31,D,6,13.0
3113,2024-01-31,D,7,39.7
3114,2024-01-31,D,8,36.7
3115,2024-01-31,D,9,44.8
3116,2024-01-31,D,10,19.1
3117,2024-01-31,D,11,15.0
3118,2024-01-31,D,12,17.2
3119,2024-01-31,D,13,10.2
3120,2024-01-31,D,14,20.2
3121,2024-01-31,D,15,20.2
3122,2024-01-31,D,16,43.5
3123,2024-01-31,D,17,23.9
3124,2024-01-31,D,18,34.4
3125,2024-01-31,D,19,33.1
3126,2024-01-31,D,20,15.9
3127,2024-01-31,D,21,16.7
3128,2024-01-31,D,22,14.1
3129,2024-01-31,E,6,25.8
3130,2024-01-31,E,7,41.8
3131,2024-01-31,E,8,45.6
3132,2024-01-31,E,9,41.3
3133,2024-01-31,E,10,16.7
3134,2024-01-31,E,11,22.0
3135,2024-01-31,E,12,9.2
3136,2024-01-31,E,13,15.7
3137,2024-01-31,E,14,13.6
3138,2024-01-31,E,15,11.0
3139,2024-01-31,E,16,41.9
3140,2024-01-31,E,17,37.0
3141,2024-01-31,E,18,22.4
3142,2024-01-31,E,19,35.9
3143,2024-01-31,E,20,16.6
3144,2024-01-31,E,21,15.7
3145,2024-01-31,E,22,31.8
3146,2024-01-31,F,6,19.2
3147,2024-01-31,F,7,27.3
3148,2024-01-31,F,8,34.0
3149,2024-01-31,F,9,40.4
3150,2024-01-31,F,10,13.9
3151,2024-01-31,F,11,15.1
3152,2024-01-31,F,12,16.3
3153,2024-01-31,F,13,11.4
3154,2024-01-31,F,14,15.2
3155,2024-01-31,F,15,17.0
3156,2024-01-31,F,16,41.7
3157,2024-01-31,F,17,35.2
3158,2024-01-31,F,18,26.7
3159,2024-01-31,F,19,36.4
3160,2024-01-31,F,20,19.6
3161,2024-01-31,F,21,15.0
3162,2024-01-31,F,22,14.8
3163,2024-02-01,A,6,25.6
3164,2024-02-01,A,7,41.5
3165,2024-02-01,A,8,53.3
3166,2024-02-01,A,9,51.5
3167,2024-02-01,A,10,11.6
3168,2024-02-01,A,11,25.6
3169,2024-02-01,A,12,17.8
3170,2024-02-01,A,13,16.2
3171,2024-02-01,A,14,23.9
3172,2024-02-01,A,15,26.6
3173,2024-02-01,A,16,66.9
3174,2024-02-01,A,17,40.1
3175,2024-02-01,A,18,44.3
3176,2024-02-01,A,19,51.8
3177,2024-02-01,A,20,24.2
3178,2024-02-01,A,21,20.3
3179,2024-02-01,A,22,34.3
3180,2024-02-01,B,6,12.5
3181,2024-02-01,B,7,61.3
3182,2024-02-01,B,8,44.2
3183,2024-02-01,B,9,48.6
3184,2024-02-01,B,10,20.5
3185,2024-02-01,B,11,27.4
3186,2024-02-01,B,12,22.4
3187,2024-02-01,B,13,10.4
3188,2024-02-01,B,14,22.9
3189,2024-02-01,B,15,24.8
3190,2024-02-01,B,16,42.7
3191,2024-02-01,B,17,50.1
3192,2024-02-01,B,18,33.2
3193,2024-02-01,B,19,37.0
3194,2024-02-01,B,20,23.6
3195,2024-02-01,B,21,21.4
3196,2024-02-01,B,22,16.1
3197,2024-02-01,C,6,19.9
3198,2024-02-01,C,7,47.1
3199,2024-02-01,C,8,46.7
3200,2024-02-01,C,9,54.7
3201,2024-02-01,C,10,19.4
3202,2024-02-01,C,11,19.7
3203,2024-02-01,C,12,8.5
3204,2024-02-01,C,13,16.8
3205,2024-02-01,C,14,14.1
3206,2024-02-01,C,15,28.1
3207,2024-02-01,C,16,58.2
3208,2024-02-01,C,17,32.4
3209,2024-02-01,C,18,52.5
3210,2024-02-01,C,19,36.2
3211,2024-02-01,C,20,23.3
3212,2024-02-01,C,21,15.8
3213,2024-02-01,C,22,24.2
3214,2024-02-01,D,6,27.5
3215,2024-02-01,D,7,50.1
3216,2024-02-01,D,8,48.9
3217,2024-02-01,D,9,50.6
3218,2024-02-01,D,10,21.7
3219,2024-02-01,D,11,18.0
3220,2024-02-01,D,12,18.2
3221,2024-02-01,D,13,17.4
3222,2024-02-01,D,14,13.7
3223,2024-02-01,D,15,25.7
3224,2024-02-01,D,16,46.2
3225,2024-02-01,D,17,40.3
3226,2024-02-01,D,18,56.2
3227,2024-02-01,D,19,46.8
3228,2024-02-01,D,20,29.4
3229,2024-02-01,D,21,20.7
3230,2024-02-01,D,22,23.9
3231,2024-02-01,E,6,24.9
3232,2024-02-01,E,7,45.4
3233,2024-02-01,E,8,40.8
3234,2024-02-01,E,9,52.8
3235,2024-02-01,E,10,15.2
3236,2024-02-01,E,11,23.5
3237,2024-02-01,E,12,30.6
3238,2024-02-01,E,13,10.7
3239,2024-02-01,E,14,24.5
3240,2024-02-01,E,15,20.3
3241,2024-02-01,E,16,26.6
3242,2024-02-01,E,17,52.4
3243,2024-02-01,E,18,61.6
3244,2024-02-01,E,19,41.2
3245,2024-02-01,E,20,14.1
3246,2024-02-01,E,21,26.7
3247,2024-02-01,E,22,13.2
3248,2024-02-01,F,6,25.8
3249,2024-02-01,F,7,63.2
3250,2024-02-01,F,8,64.9
3251,2024-02-01,F,9,49.0
3252,2024-02-01,F,10,29.5
3253,2024-02-01,F,11,19.7
3254,2024-02-01,F,12,19.9
3255,2024-02-01,F,13,19.8
3256,2024-02-01,F,14,23.8
3257,2024-02-01,F,15,19.8
3258,2024-02-01,F,16,75.3
3259,2024-02-01,F,17,35.8
3260,2024-02-01,F,18,35.3
3261,2024-02-01,F,19,57.6
3262,2024-02-01,F,20,17.2
3263,2024-02-01,F,21,22.8
3264,2024-02-01,F,22,27.3
3265,2024-02-02,A,6,15.8
3266,2024-02-02,A,7,41.0
3267,2024-02-02,A,8,41.9
3268,2024-02-02,A,9,38.2
3269,2024-02-02,A,10,12.8
3270,2024-02-02,A,11,17.5
3271,2024-02-02,A,12,15.1
3272,2024-02-02,A,13,15.4
3273,2024-02-02,A,14,16.2
3274,2024-02-02,A,15,13.2
3275,2024-02-02,A,16,29.0
3276,2024-02-02,A,17,22.8
3277,2024-02-02,A,18,37.6
3278,2024-02-02,A,19,26.1
3279,2024-02-02,A,20,20.5
3280,2024-02-02,A,21,13.4
3281,2024-02-02,A,22,9.5
3282,2024-02-02,B,6,19.3
3283,2024-02-02,B,7,37.1
3284,2024-02-02,B,8,44.9
3285,2024-02-02,B,9,45.6
3286,2024-02-02,B,10,14.2
3287,2024-02-02,B,11,13.6
3288,2024-02-02,B,12,12.0
3289,2024-02-02,B,13,11.4
3290,2024-02-02,B,14,18.5
3291,2024-02-02,B,15,16.3
3292,2024-02-02,B,16,34.1
3293,2024-02-02,B,17,40.7
3294,2024-02-02,B,18,48.2
3295,2024-02-02,B,19,41.2
3296,2024-02-02,B,20,10.7
3297,2024-02-02,B,21,9.3
3298,2024-02-02,B,22,8.2
3299,2024-02-02,C,6,9.1
3300,2024-02-02,C,7,35.0
3301,2024-02-02,C,8,43.2
3302,2024-02-02,C,9,47.1
3303,2024-02-02,C,10,20.0
3304,2024-02-02,C,11,12.9
3305,2024-02-02,C,12,15.6
3306,2024-02-02,C,13,15.8
3307,2024-02-02,C,14,10.4
3308,2024-02-02,C,15,12.2
3309,2024-02-02,C,16,21.8
3310,2024-02-02,C,17,36.0
3311,2024-02-02,C,18,37.5
3312,2024-02-02,C,19,30.5
3313,2024-02-02,C,20,14.5
3314,2024-02-02,C,21,15.5
3315,2024-02-02,C,22,15.9
3316,2024-02-02,D,6,19.0
3317,2024-02-02,D,7,38.1
3318,2024-02-02,D,8,29.0
3319,2024-02-02,D,9,36.2
3320,2024-02-02,D,10,9.6
3321,2024-02-02,D,11,20.9
3322,2024-02-02,D,12,19.4
3323,2024-02-02,D,13,17.0
3324,2024-02-02,D,14,13.6
3325,2024-02-02,D,15,17.2
3326,2024-02-02,D,16,45.0
3327,2024-02-02,D,17,28.6
3328,2024-02-02,D,18,52.3
3329,2024-02-02,D,19,26.1
3330,2024-02-02,D,20,13.4
3331,2024-02-02,D,21,18.3
3332,2024-02-02,D,22,16.4
3333,2024-02-02,E,6,13.8
3334,2024-02-02,E,7,45.5
3335,2024-02-02,E,8,61.2
3336,2024-02-02,E,9,31.7
3337,2024-02-02,E,10,7.7
3338,2024-02-02,E,11,24.2
3339,2024-02-02,E,12,13.1
3340,2024-02-02,E,13,15.2
3341,2024-02-02,E,14,13.9
3342,2024-02-02,E,15,20.8
3343,2024-02-02,E,16,29.0
3344,2024-02-02,E,17,36.1
3345,2024-02-02,E,18,31.2
3346,2024-02-02,E,19,36.5
3347,2024-02-02,E,20,15.2
3348,2024-02-02,E,21,16.1
3349,2024-02-02,E,22,16.0
3350,2024-02-02,F,6,18.3
3351,2024-02-02,F,7,50.2
3352,2024-02-02,F,8,52.9
3353,2024-02-02,F,9,37.1
3354,2024-02-02,F,10,20.3
3355,2024-02-02,F,11,11.6
3356,2024-02-02,F,12,19.4
3357,2024-02-02,F,13,14.8
3358,2024-02-02,F,14,20.5
3359,2024-02-02,F,15,16.6
3360,2024-02-02,F,16,43.4
3361,2024-02-02,F,17,37.1
3362,2024-02-02,F,18,25.2
3363,2024-02-02,F,19,31.4
3364,2024-02-02,F,20,17.6
3365,2024-02-02,F,21,13.6
3366,2024-02-02,F,22,17.4
3367,2024-02-03,A,6,20.1
3368,2024-02-03,A,7,75.7
3369,2024-02-03,A,8,62.5
3370,2024-02-03,A,9,51.1
3371,2024-02-03,A,10,23.1
3372,2024-02-03,A,11,16.2
3373,2024-02-03,A,12,22.0
3374,2024-02-03,A,13,24.4
3375,2024-02-03,A,14,14.8
3376,2024-02-03,A,15,19.0
3377,2024-02-03,A,16,37.6
3378,2024-02-03,A,17,58.7
3379,2024-02-03,A,18,43.5
3380,2024-02-03,A,19,42.5
3381,2024-02-03,A,20,22.1
3382,2024-02-03,A,21,16.1
3383,2024-02-03,A,22,20.1
3384,2024-02-03,B,6,16.4
3385,2024-02-03,B,7,61.7
3386,2024-02-03,B,8,48.4
3387,2024-02-03,B,9,42.2
3388,2024-02-03,B,10,23.9
3389,2024-02-03,B,11,17.9
3390,2024-02-03,B,12,20.0
3391,2024-02-03,B,13,15.3
3392,2024-02-03,B,14,18.9
3393,2024-02-03,B,15,23.0
3394,2024-02-03,B,16,64.3
3395,2024-02-03,B,17,45.9
3396,2024-02-03,B,18,49.2
3397,2024-02-03,B,19,48.1
3398,2024-02-03,B,20,20.5
3399,2024-02-03,B,21,24.1
3400,2024-02-03,B,22,17.7
3401,2024-02-03,C,6,28.4
3402,2024-02-03,C,7,54.6
3403,2024-02-03,C,8,58.5
3404,2024-02-03,C,9,43.4
3405,2024-02-03,C,10,16.8
3406,2024-02-03,C,11,24.7
3407,2024-02-03,C,12,26.9
3408,2024-02-03,C,13,21.7
3409,2024-02-03,C,14,11.7
3410,2024-02-03,C,15,21.3
3411,2024-02-03,C,16,48.7
3412,2024-02-03,C,17,34.3
3413,2024-02-03,C,18,43.8
3414,2024-02-03,C,19,63.4
3415,2024-02-03,C,20,18.3
3416,2024-02-03,C,21,17.0
3417,2024-02-03,C,22,17.4
3418,2024-02-03,D,6,21.4
3419,2024-02-03,D,7,61.9
3420,2024-02-03,D,8,55.0
3421,2024-02-03,D,9,44.5
3422,2024-02-03,D,10,14.0
3423,2024-02-03,D,11,24.1
3424,2024-02-03,D,12,21.7
3425,2024-02-03,D,13,15.0
3426,2024-02-03,D,14,23.3
3427,2024-02-03,D,15,23.8
3428,2024-02-03,D,16,43.1
3429,2024-02-03,D,17,46.2
3430,2024-02-03,D,18,41.8
3431,2024-02-03,D,19,65.5
3432,2024-02-03,D,20,26.2
3433,2024-02-03,D,21,17.3
3434,2024-02-03,D,22,21.2
3435,2024-02-03,E,6,12.1
3436,2024-02-03,E,7,40.2
3437,2024-02-03,E,8,69.3
3438,2024-02-03,E,9,56.7
3439,2024-02-03,E,10,27.4
3440,2024-02-03,E,11,15.9
3441,2024-02-03,E,12,15.0
3442,2024-02-03,E,13,22.1
3443,2024-02-03,E,14,16.3
3444,2024-02-03,E,15,23.2
3445,2024-02-03,E,16,42.4
3446,2024-02-03,E,17,52.9
3447,2024-02-03,E,18,51.3
3448,2024-02-03,E,19,26.5
3449,2024-02-03,E,20,26.6
3450,2024-02-03,E,21,29.0
3451,2024-02-03,E,22,21.5
3452,2024-02-03,F,6,19.7
3453,2024-02-03,F,7,39.9
3454,2024-02-03,F,8,54.3
3455,2024-02-03,F,9,54.0
3456,2024-02-03,F,10,22.9
3457,2024-02-03,F,11,14.1
3458,2024-02-03,F,12,19.3
3459,2024-02-03,F,13,21.0
3460,2024-02-03,F,14,15.0
3461,2024-02-03,F,15,18.6
3462,2024-02-03,F,16,32.7
3463,2024-02-03,F,17,47.9
3464,2024-02-03,F,18,46.4
3465,2024-02-03,F,19,55.1
3466,2024-02-03,F,20,25.9
3467,2024-02-03,F,21,22.8
3468,2024-02-03,F,22,20.0
3469,2024-02-04,A,6,23.0
3470,2024-02-04,A,7,45.2
3471,2024-02-04,A,8,44.3
3472,2024-02-04,A,9,49.7
3473,2024-02-04,A,10,21.5
3474,2024-02-04,A,11,15.4
3475,2024-02-04,A,12,21.2
3476,2024-02-04,A,13,23.2
3477,2024-02-04,A,14,16.8
3478,2024-02-04,A,15,19.3
3479,2024-02-04,A,16,41.1
3480,2024-02-04,A,17,44.8
3481,2024-02-04,A,18,40.2
3482,2024-02-04,A,19,38.3
3483,2024-02-04,A,20,19.7
3484,2024-02-04,A,21,17.3
3485,2024-02-04,A,22,16.1
3486,2024-02-04,B,6,19.4
3487,2024-02-04,B,7,61.0
3488,2024-02-04,B,8,45.6
3489,2024-02-04,B,9,66.1
3490,2024-02-04,B,10,19.8
3491,2024-02-04,B,11,22.3
3492,2024-02-04,B,12,18.5
3493,2024-02-04,B,13,17.0
3494,2024-02-04,B,14,15.6
3495,2024-02-04,B,15,16.1
3496,2024-02-04,B,16,35.5
3497,2024-02-04,B,17,52.4
3498,2024-02-04,B,18,47.1
3499,2024-02-04,B,19,42.3
3500,2024-02-04,B,20,20.3
3501,2024-02-04,B,21,19.3
3502,2024-02-04,B,22,23.2
3503,2024-02-04,C,6,16.8
3504,2024-02-04,C,7,51.5
3505,2024-02-04,C,8,55.9
3506,2024-02-04,C,9,56.5
3507,2024-02-04,C,10,25.1
3508,2024-02-04,C,11,23.6
3509,2024-02-04,C,12,23.3
3510,2024-02-04,C,13,18.2
3511,2024-02-04,C,14,22.8
3512,2024-02-04,C,15,18.6
3513,2024-02-04,C,16,34.2
3514,2024-02-04,C,17,50.1
3515,2024-02-04,C,18,47.3
3516,2024-02-04,C,19,45.2
3517,2024-02-04,C,20,26.3
3518,2024-02-04,C,21,28.6
3519,2024-02-04,C,22,26.4
3520,2024-02-04,D,6,13.4
3521,2024-02-04,D,7,43.9
3522,2024-02-04,D,8,57.9
3523,2024-02-04,D,9,65.2
3524,2024-02-04,D,10,18.8
3525,2024-02-04,D,11,25.6
3526,2024-02-04,D,12,23.1
3527,2024-02-04,D,13,17.9
3528,2024-02-04,D,14,22.5
3529,2024-02-04,D,15,18.4
3530,2024-02-04,D,16,39.6
3531,2024-02-04,D,17,36.7
3532,2024-02-04,D,18,56.9
3533,2024-02-04,D,19,38.1
3534,2024-02-04,D,20,23.3
3535,2024-02-04,D,21,20.8
3536,2024-02-04,D,22,18.9
3537,2024-02-04,E,6,16.0
3538,2024-02-04,E,7,51.2
3539,2024-02-04,E,8,48.5
3540,2024-02-04,E,9,54.2
3541,2024-02-04,E,10,23.7
3542,2024-02-04,E,11,12.6
3543,2024-02-04,E,12,18.1
3544,2024-02-04,E,13,22.5
3545,2024-02-04,E,14,26.7
3546,2024-02-04,E,15,11.8
3547,2024-02-04,E,16,54.0
3548,2024-02-04,E,17,36.8
3549,2024-02-04,E,18,49.4
3550,2024-02-04,E,19,40.0
3551,2024-02-04,E,20,23.8
3552,2024-02-04,E,21,19.1
3553,2024-02-04,E,22,18.1
3554,2024-02-04,F,6,20.2
3555,2024-02-04,F,7,49.2
3556,2024-02-04,F,8,45.0
3557,2024-02-04,F,9,43.3
3558,2024-02-04,F,10,16.7
3559,2024-02-04,F,11,15.8
3560,2024-02-04,F,12,21.9
3561,2024-02-04,F,13,25.5
3562,2024-02-04,F,14,14.6
3563,2024-02-04,F,15,20.9
3564,2024-02-04,F,16,45.1
3565,2024-02-04,F,17,56.3
3566,2024-02-04,F,18,43.3
3567,2024-02-04,F,19,51.4
3568,2024-02-04,F,20,17.4
3569,2024-02-04,F,21,24.1
3570,2024-02-04,F,22,16.8
3571,2024-02-05,A,6,13.5
3572,2024-02-05,A,7,35.8
3573,2024-02-05,A,8,41.7
3574,2024-02-05,A,9,40.5
3575,2024-02-05,A,10,11.7
3576,2024-02-05,A,11,25.4
3577,2024-02-05,A,12,18.5
3578,2024-02-05,A,13,14.7
3579,2024-02-05,A,14,16.4
3580,2024-02-05,A,15,16.0
3581,2024-02-05,A,16,30.2
3582,2024-02-05,A,17,41.3
3583,2024-02-05,A,18,33.8
3584,2024-02-05,A,19,40.1
3585,2024-02-05,A,20,15.8
3586,2024-02-05,A,21,13.0
3587,2024-02-05,A,22,15.9
3588,2024-02-05,B,6,10.5
3589,2024-02-05,B,7,37.1
3590,2024-02-05,B,8,36.9
3591,2024-02-05,B,9,42.9
3592,2024-02-05,B,10,22.1
3593,2024-02-05,B,11,13.6
3594,2024-02-05,B,12,20.1
3595,2024-02-05,B,13,9.0
3596,2024-02-05,B,14,15.7
3597,2024-02-05,B,15,14.0
3598,2024-02-05,B,16,38.6
3599,2024-02-05,B,17,39.2
3600,2024-02-05,B,18,30.3
3601,2024-02-05,B,19,35.7
3602,2024-02-05,B,20,11.3
3603,2024-02-05,B,21,17.9
3604,2024-02-05,B,22,16.3
3605,2024-02-05,C,6,19.6
3606,2024-02-05,C,7,55.4
3607,2024-02-05,C,8,39.3
3608,2024-02-05,C,9,43.9
3609,2024-02-05,C,10,10.8
3610,2024-02-05,C,11,20.8
3611,2024-02-05,C,12,15.3
3612,2024-02-05,C,13,13.5
3613,2024-02-05,C,14,17.6
3614,2024-02-05,C,15,10.4
3615,2024-02-05,C,16,41.9
3616,2024-02-05,C,17,33.9
3617,2024-02-05,C,18,28.9
3618,2024-02-05,C,19,31.3
3619,2024-02-05,C,20,19.5
3620,2024-02-05,C,21,12.6
3621,2024-02-05,C,22,13.3
3622,2024-02-05,D,6,11.1
3623,2024-02-05,D,7,38.4
3624,2024-02-05,D,8,32.3
3625,2024-02-05,D,9,52.3
3626,2024-02-05,D,10,16.8
3627,2024-02-05,D,11,13.7
3628,2024-02-05,D,12,21.1
3629,2024-02-05,D,13,18.4
3630,2024-02-05,D,14,15.9
3631,2024-02-05,D,15,16.1
3632,2024-02-05,D,16,26.8
3633,2024-02-05,D,17,43.6
3634,2024-02-05,D,18,31.1
3635,2024-02-05,D,19,32.9
3636,2024-02-05,D,20,13.0
3637,2024-02-05,D,21,16.0
3638,2024-02-05,D,22,18.9
3639,2024-02-05,E,6,17.8
3640,2024-02-05,E,7,48.6
3641,2024-02-05,E,8,35.9
3642,2024-02-05,E,9,31.1
3643,2024-02-05,E,10,15.1
3644,2024-02-05,E,11,12.9
3645,2024-02-05,E,12,18.8
3646,2024-02-05,E,13,18.7
3647,2024-02-05,E,14,10.0
3648,2024-02-05,E,15,20.3
3649,2024-02-05,E,16,44.4
3650,2024-02-05,E,17,34.9
3651,2024-02-05,E,18,40.2
3652,2024-02-05,E,19,37.8
3653,2024-02-05,E,20,14.0
3654,2024-02-05,E,21,14.6
3655,2024-02-05,E,22,17.7
3656,2024-02-05,F,6,18.7
3657,2024-02-05,F,7,43.4
3658,2024-02-05,F,8,36.9
3659,2024-02-05,F,9,33.4
3660,2024-02-05,F,10,10.9
3661,2024-02-05,F,11,13.0
3662,2024-02-05,F,12,18.4
3663,2024-02-05,F,13,21.3
3664,2024-02-05,F,14,5.0
3665,2024-02-05,F,15,16.8
3666,2024-02-05,F,16,31.5
3667,2024-02-05,F,17,33.2
3668,2024-02-05,F,18,40.3
3669,2024-02-05,F,19,36.7
3670,2024-02-05,F,20,12.5
3671,2024-02-05,F,21,21.3
3672,2024-02-05,F,22,11.8
3673,2024-02-06,A,6,13.8
3674,2024-02-06,A,7,40.3
3675,2024-02-06,A,8,38.1
3676,2024-02-06,A,9,44.3
3677,2024-02-06,A,10,12.3
3678,2024-02-06,A,11,15.6
3679,2024-02-06,A,12,16.6
3680,2024-02-06,A,13,15.7
3681,2024-02-06,A,14,16.8
3682,2024-02-06,A,15,14.1
3683,2024-02-06,A,16,29.0
3684,2024-02-06,A,17,41.2
3685,2024-02-06,A,18,42.4
3686,2024-02-06,A,19,28.5
3687,2024-02-06,A,20,25.6
3688,2024-02-06,A,21,19.7
3689,2024-02-06,A,22,15.4
3690,2024-02-06,B,6,8.6
3691,2024-02-06,B,7,45.0
3692,2024-02-06,B,8,29.6
3693,2024-02-06,B,9,27.9
3694,2024-02-06,B,10,17.3
3695,2024-02-06,B,11,20.3
3696,2024-02-06,B,12,11.1
3697,2024-02-06,B,13,15.2
3698,2024-02-06,B,14,20.1
3699,2024-02-06,B,15,16.1
3700,2024-02-06,B,16,44.8
3701,2024-02-06,B,17,30.5
3702,2024-02-06,B,18,30.0
3703,2024-02-06,B,19,32.0
3704,2024-02-06,B,20,17.8
3705,2024-02-06,B,21,11.6
3706,2024-02-06,B,22,13.0
3707,2024-02-06,C,6,21.8
3708,2024-02-06,C,7,28.0
3709,2024-02-06,C,8,42.8
3710,2024-02-06,C,9,40.8
3711,2024-02-06,C,10,17.8
3712,2024-02-06,C,11,17.5
3713,2024-02-06,C,12,13.2
3714,2024-02-06,C,13,18.1
3715,2024-02-06,C,14,10.8
3716,2024-02-06,C,15,15.8
3717,2024-02-06,C,16,39.0
3718,2024-02-06,C,17,17.9
3719,2024-02-06,C,18,30.6
3720,2024-02-06,C,19,26.7
3721,2024-02-06,C,20,18.7
3722,2024-02-06,C,21,19.4
3723,2024-02-06,C,22,10.7
3724,2024-02-06,D,6,10.1
3725,2024-02-06,D,7,40.0
3726,2024-02-06,D,8,56.0
3727,2024-02-06,D,9,41.9
3728,2024-02-06,D,10,17.5
3729,2024-02-06,D,11,14.3
3730,2024-02-06,D,12,9.8
3731,2024-02-06,D,13,17.3
3732,2024-02-06,D,14,19.8
3733,2024-02-06,D,15,11.4
3734,2024-02-06,D,16,34.1
3735,2024-02-06,D,17,31.9
3736,2024-02-06,D,18,42.0
3737,2024-02-06,D,19,27.3
3738,2024-02-06,D,20,14.4
3739,2024-02-06,D,21,19.6
3740,2024-02-06,D,22,17.6
3741,2024-02-06,E,6,22.4
3742,2024-02-06,E,7,37.7
3743,2024-02-06,E,8,28.9
3744,2024-02-06,E,9,38.2
3745,2024-02-06,E,10,10.5
3746,2024-02-06,E,11,19.5
3747,2024-02-06,E,12,12.1
3748,2024-02-06,E,13,14.9
3749,2024-02-06,E,14,16.6
3750,2024-02-06,E,15,20.2
3751,2024-02-06,E,16,26.2
3752,2024-02-06,E,17,22.3
3753,2024-02-06,E,18,35.3
3754,2024-02-06,E,19,31.7
3755,2024-02-06,E,20,20.9
3756,2024-02-06,E,21,22.5
3757,2024-02-06,E,22,10.7
3758,2024-02-06,F,6,11.4
3759,2024-02-06,F,7,26.1
3760,2024-02-06,F,8,31.1
3761,2024-02-06,F,9,32.2
3762,2024-02-06,F,10,16.6
3763,2024-02-06,F,11,18.0
3764,2024-02-06,F,12,15.4
3765,2024-02-06,F,13,16.6
3766,2024-02-06,F,14,18.8
3767,2024-02-06,F,15,16.8
3768,2024-02-06,F,16,33.2
3769,2024-02-06,F,17,38.2
3770,2024-02-06,F,18,33.3
3771,2024-02-06,F,19,36.3
3772,2024-02-06,F,20,7.8
3773,2024-02-06,F,21,11.5
3774,2024-02-06,F,22,20.0
3775,2024-02-07,A,6,14.4
3776,2024-02-07,A,7,27.3
3777,2024-02-07,A,8,54.7
3778,2024-02-07,A,9,37.0
3779,2024-02-07,A,10,15.7
3780,2024-02-07,A,11,17.5
3781,2024-02-07,A,12,24.7
3782,2024-02-07,A,13,16.6
3783,2024-02-07,A,14,19.3
3784,2024-02-07,A,15,8.6
3785,2024-02-07,A,16,29.4
3786,2024-02-07,A,17,38.6
3787,2024-02-07,A,18,33.0
3788,2024-02-07,A,19,26.4
3789,2024-02-07,A,20,10.7
3790,2024-02-07,A,21,15.6
3791,2024-02-07,A,22,12.9
3792,2024-02-07,B,6,13.6
3793,2024-02-07,B,7,38.8
3794,2024-02-07,B,8,34.9
3795,2024-02-07,B,9,41.3
3796,2024-02-07,B,10,11.8
3797,2024-02-07,B,11,15.4
3798,2024-02-07,B,12,10.9
3799,2024-02-07,B,13,15.6
3800,2024-02-07,B,14,17.4
3801,2024-02-07,B,15,19.7
3802,2024-02-07,B,16,24.9
3803,2024-02-07,B,17,31.5
3804,2024-02-07,B,18,57.3
3805,2024-02-07,B,19,36.6
3806,2024-02-07,B,20,18.3
3807,2024-02-07,B,21,11.5
3808,2024-02-07,B,22,21.0
3809,2024-02-07,C,6,25.2
3810,2024-02-07,C,7,43.6
3811,2024-02-07,C,8,41.7
3812,2024-02-07,C,9,33.4
3813,2024-02-07,C,10,25.8
3814,2024-02-07,C,11,16.7
3815,2024-02-07,C,12,10.2
3816,2024-02-07,C,13,12.6
3817,2024-02-07,C,14,17.1
3818,2024-02-07,C,15,20.8
3819,2024-02-07,C,16,50.6
3820,2024-02-07,C,17,40.8
3821,2024-02-07,C,18,32.9
3822,2024-02-07,C,19,34.0
3823,2024-02-07,C,20,22.4
3824,2024-02-07,C,21,15.5
3825,2024-02-07,C,22,12.4
3826,2024-02-07,D,6,13.2
3827,2024-02-07,D,7,44.6
3828,2024-02-07,D,8,29.8
3829,2024-02-07,D,9,46.0
3830,2024-02-07,D,10,16.4
3831,2024-02-07,D,11,18.9
3832,2024-02-07,D,12,16.6
3833,2024-02-07,D,13,20.3
3834,2024-02-07,D,14,10.8
3835,2024-02-07,D,15,9.1
3836,2024-02-07,D,16,43.4
3837,2024-02-07,D,17,44.8
3838,2024-02-07,D,18,42.3
3839,2024-02-07,D,19,39.6
3840,2024-02-07,D,20,14.2
3841,2024-02-07,D,21,14.7
3842,2024-02-07,D,22,21.4
3843,2024-02-07,E,6,9.8
