id,date,terminal,hour,passenger_count
2932,2024-01-29,E,13,178
2933,2024-01-29,E,14,184
2934,2024-01-29,E,15,206
2935,2024-01-29,E,16,263
2936,2024-01-29,E,17,332
2937,2024-01-29,E,18,314
2938,2024-01-29,E,19,335
2939,2024-01-29,E,20,221
2940,2024-01-29,E,21,190
2941,2024-01-29,E,22,219
2942,2024-01-29,F,6,196
2943,2024-01-29,F,7,389
2944,2024-01-29,F,8,372
2945,2024-01-29,F,9,367
2946,2024-01-29,F,10,195
2947,2024-01-29,F,11,251
2948,2024-01-29,F,12,216
2949,2024-01-29,F,13,147
2950,2024-01-29,F,14,181
2951,2024-01-29,F,15,190
2952,2024-01-29,F,16,319
2953,2024-01-29,F,17,327
2954,2024-01-29,F,18,282
2955,2024-01-29,F,19,317
2956,2024-01-29,F,20,187
2957,2024-01-29,F,21,243
2958,2024-01-29,F,22,160
2959,2024-01-30,A,6,199
2960,2024-01-30,A,7,332
2961,2024-01-30,A,8,434
2962,2024-01-30,A,9,410
2963,2024-01-30,A,10,134
2964,2024-01-30,A,11,168
2965,2024-01-30,A,12,234
2966,2024-01-30,A,13,218
2967,2024-01-30,A,14,217
2968,2024-01-30,A,15,207
2969,2024-01-30,A,16,358
2970,2024-01-30,A,17,351
2971,2024-01-30,A,18,308
2972,2024-01-30,A,19,272
2973,2024-01-30,A,20,132
2974,2024-01-30,A,21,195
2975,2024-01-30,A,22,126
2976,2024-01-30,B,6,210
2977,2024-01-30,B,7,347
2978,2024-01-30,B,8,437
2979,2024-01-30,B,9,373
2980,2024-01-30,B,10,198
2981,2024-01-30,B,11,135
2982,2024-01-30,B,12,149
2983,2024-01-30,B,13,227
2984,2024-01-30,B,14,187
2985,2024-01-30,B,15,301
2986,2024-01-30,B,16,316
2987,2024-01-30,B,17,326
2988,2024-01-30,B,18,267
2989,2024-01-30,B,19,357
2990,2024-01-30,B,20,162
2991,2024-01-30,B,21,220
2992,2024-01-30,B,22,232
2993,2024-01-30,C,6,203
2994,2024-01-30,C,7,430
2995,2024-01-30,C,8,335
2996,2024-01-30,C,9,427
2997,2024-01-30,C,10,149
2998,2024-01-30,C,11,231
2999,2024-01-30,C,12,194
3000,2024-01-30,C,13,171
3001,2024-01-30,C,14,133
3002,2024-01-30,C,15,189
3003,2024-01-30,C,16,307
3004,2024-01-30,C,17,326
3005,2024-01-30,C,18,348
3006,2024-01-30,C,19,287
3007,2024-01-30,C,20,270
3008,2024-01-30,C,21,178
3009,2024-01-30,C,22,224
3010,2024-01-30,D,6,203
3011,2024-01-30,D,7,352
3012,2024-01-30,D,8,361
3013,2024-01-30,D,9,322
3014,2024-01-30,D,10,184
3015,2024-01-30,D,11,146
3016,2024-01-30,D,12,178
3017,2024-01-30,D,13,181
3018,2024-01-30,D,14,233
3019,2024-01-30,D,15,186
3020,2024-01-30,D,16,302
3021,2024-01-30,D,17,328
3022,2024-01-30,D,18,327
3023,2024-01-30,D,19,296
3024,2024-01-30,D,20,215
3025,2024-01-30,D,21,192
3026,2024-01-30,D,22,176
3027,2024-01-30,E,6,180
3028,2024-01-30,E,7,397
3029,2024-01-30,E,8,341
3030,2024-01-30,E,9,370
3031,2024-01-30,E,10,148
3032,2024-01-30,E,11,244
3033,2024-01-30,E,12,176
3034,2024-01-30,E,13,216
3035,2024-01-30,E,14,189
3036,2024-01-30,E,15,215
3037,2024-01-30,E,16,337
3038,2024-01-30,E,17,314
3039,2024-01-30,E,18,245
3040,2024-01-30,E,19,363
3041,2024-01-30,E,20,194
3042,2024-01-30,E,21,214
3043,2024-01-30,E,22,227
3044,2024-01-30,F,6,181
3045,2024-01-30,F,7,380
3046,2024-01-30,F,8,330
3047,2024-01-30,F,9,375
3048,2024-01-30,F,10,200
3049,2024-01-30,F,11,183
3050,2024-01-30,F,12,201
3051,2024-01-30,F,13,157
3052,2024-01-30,F,14,212
3053,2024-01-30,F,15,216
3054,2024-01-30,F,16,333
3055,2024-01-30,F,17,380
3056,2024-01-30,F,18,316
3057,2024-01-30,F,19,318
3058,2024-01-30,F,20,153
3059,2024-01-30,F,21,262
3060,2024-01-30,F,22,140
3061,2024-01-31,A,6,209
3062,2024-01-31,A,7,335
3063,2024-01-31,A,8,362
3064,2024-01-31,A,9,307
3065,2024-01-31,A,10,235
3066,2024-01-31,A,11,161
3067,2024-01-31,A,12,246
3068,2024-01-31,A,13,162
3069,2024-01-31,A,14,239
3070,2024-01-31,A,15,166
3071,2024-01-31,A,16,295
3072,2024-01-31,A,17,319
3073,2024-01-31,A,18,286
3074,2024-01-31,A,19,284
3075,2024-01-31,A,20,166
3076,2024-01-31,A,21,212
3077,2024-01-31,A,22,199
3078,2024-01-31,B,6,202
3079,2024-01-31,B,7,347
3080,2024-01-31,B,8,381
3081,2024-01-31,B,9,402
3082,2024-01-31,B,10,223
3083,2024-01-31,B,11,191
3084,2024-01-31,B,12,151
3085,2024-01-31,B,13,120
3086,2024-01-31,B,14,197
3087,2024-01-31,B,15,120
3088,2024-01-31,B,16,312
3089,2024-01-31,B,17,376
3090,2024-01-31,B,18,273
3091,2024-01-31,B,19,268
3092,2024-01-31,B,20,225
3093,2024-01-31,B,21,87
3094,2024-01-31,B,22,215
3095,2024-01-31,C,6,258
3096,2024-01-31,C,7,325
3097,2024-01-31,C,8,318
3098,2024-01-31,C,9,383
3099,2024-01-31,C,10,153
3100,2024-01-31,C,11,232
3101,2024-01-31,C,12,156
3102,2024-01-31,C,13,270
3103,2024-01-31,C,14,226
3104,2024-01-31,C,15,201
3105,2024-01-31,C,16,388
3106,2024-01-31,C,17,361
3107,2024-01-31,C,18,334
3108,2024-01-31,C,19,245
3109,2024-01-31,C,20,171
3110,2024-01-31,C,21,243
3111,2024-01-31,C,22,147
3112,2024-01-31,D,6,169
3113,2024-01-31,D,7,319
3114,2024-01-31,D,8,376
3115,2024-01-31,D,9,398
3116,2024-01-31,D,10,238
3117,2024-01-31,D,11,165
3118,2024-01-31,D,12,215
3119,2024-01-31,D,13,164
3120,2024-01-31,D,14,191
3121,2024-01-31,D,15,220
3122,2024-01-31,D,16,362
3123,2024-01-31,D,17,234
3124,2024-01-31,D,18,323
3125,2024-01-31,D,19,376
3126,2024-01-31,D,20,209
3127,2024-01-31,D,21,203
3128,2024-01-31,D,22,177
3129,2024-01-31,E,6,255
3130,2024-01-31,E,7,339
3131,2024-01-31,E,8,355
3132,2024-01-31,E,9,341
3133,2024-01-31,E,10,204
3134,2024-01-31,E,11,257
3135,2024-01-31,E,12,163
3136,2024-01-31,E,13,204
3137,2024-01-31,E,14,215
3138,2024-01-31,E,15,167
3139,2024-01-31,E,16,317
3140,2024-01-31,E,17,394
3141,2024-01-31,E,18,249
3142,2024-01-31,E,19,303
3143,2024-01-31,E,20,210
3144,2024-01-31,E,21,184
3145,2024-01-31,E,22,315
3146,2024-01-31,F,6,221
3147,2024-01-31,F,7,318
3148,2024-01-31,F,8,266
3149,2024-01-31,F,9,373
3150,2024-01-31,F,10,169
3151,2024-01-31,F,11,251
3152,2024-01-31,F,12,189
3153,2024-01-31,F,13,177
3154,2024-01-31,F,14,176
3155,2024-01-31,F,15,239
3156,2024-01-31,F,16,336
3157,2024-01-31,F,17,390
3158,2024-01-31,F,18,311
3159,2024-01-31,F,19,354
3160,2024-01-31,F,20,235
3161,2024-01-31,F,21,226
3162,2024-01-31,F,22,179
3163,2024-02-01,A,6,218
3164,2024-02-01,A,7,356
3165,2024-02-01,A,8,355
3166,2024-02-01,A,9,327
3167,2024-02-01,A,10,115
3168,2024-02-01,A,11,249
3169,2024-02-01,A,12,217
3170,2024-02-01,A,13,146
3171,2024-02-01,A,14,228
3172,2024-02-01,A,15,250
3173,2024-02-01,A,16,351
3174,2024-02-01,A,17,284
3175,2024-02-01,A,18,290
3176,2024-02-01,A,19,298
3177,2024-02-01,A,20,234
3178,2024-02-01,A,21,219
3179,2024-02-01,A,22,311
3180,2024-02-01,B,6,134
3181,2024-02-01,B,7,357
3182,2024-02-01,B,8,282
3183,2024-02-01,B,9,383
3184,2024-02-01,B,10,242
3185,2024-02-01,B,11,257
3186,2024-02-01,B,12,207
3187,2024-02-01,B,13,123
3188,2024-02-01,B,14,197
3189,2024-02-01,B,15,217
3190,2024-02-01,B,16,279
3191,2024-02-01,B,17,309
3192,2024-02-01,B,18,268
3193,2024-02-01,B,19,295
3194,2024-02-01,B,20,236
3195,2024-02-01,B,21,227
3196,2024-02-01,B,22,144
3197,2024-02-01,C,6,171
3198,2024-02-01,C,7,362
3199,2024-02-01,C,8,369
3200,2024-02-01,C,9,333
3201,2024-02-01,C,10,219
3202,2024-02-01,C,11,198
3203,2024-02-01,C,12,96
3204,2024-02-01,C,13,177
3205,2024-02-01,C,14,175
3206,2024-02-01,C,15,227
3207,2024-02-01,C,16,347
3208,2024-02-01,C,17,253
3209,2024-02-01,C,18,337
3210,2024-02-01,C,19,317
3211,2024-02-01,C,20,205
3212,2024-02-01,C,21,175
3213,2024-02-01,C,22,197
3214,2024-02-01,D,6,246
3215,2024-02-01,D,7,364
3216,2024-02-01,D,8,358
3217,2024-02-01,D,9,340
3218,2024-02-01,D,10,242
3219,2024-02-01,D,11,148
3220,2024-02-01,D,12,167
3221,2024-02-01,D,13,146
3222,2024-02-01,D,14,208
3223,2024-02-01,D,15,247
3224,2024-02-01,D,16,306
3225,2024-02-01,D,17,277
3226,2024-02-01,D,18,385
3227,2024-02-01,D,19,338
3228,2024-02-01,D,20,211
3229,2024-02-01,D,21,192
3230,2024-02-01,D,22,226
3231,2024-02-01,E,6,210
3232,2024-02-01,E,7,340
3233,2024-02-01,E,8,347
3234,2024-02-01,E,9,319
3235,2024-02-01,E,10,154
3236,2024-02-01,E,11,188
3237,2024-02-01,E,12,246
3238,2024-02-01,E,13,158
3239,2024-02-01,E,14,233
3240,2024-02-01,E,15,168
3241,2024-02-01,E,16,248
3242,2024-02-01,E,17,341
3243,2024-02-01,E,18,385
3244,2024-02-01,E,19,285
3245,2024-02-01,E,20,137
3246,2024-02-01,E,21,218
3247,2024-02-01,E,22,163
3248,2024-02-01,F,6,221
3249,2024-02-01,F,7,406
3250,2024-02-01,F,8,373
3251,2024-02-01,F,9,392
3252,2024-02-01,F,10,232
3253,2024-02-01,F,11,239
3254,2024-02-01,F,12,201
3255,2024-02-01,F,13,231
3256,2024-02-01,F,14,206
3257,2024-02-01,F,15,215
3258,2024-02-01,F,16,442
3259,2024-02-01,F,17,329
3260,2024-02-01,F,18,260
3261,2024-02-01,F,19,312
3262,2024-02-01,F,20,187
3263,2024-02-01,F,21,189
3264,2024-02-01,F,22,238
3265,2024-02-02,A,6,245
3266,2024-02-02,A,7,355
3267,2024-02-02,A,8,304
3268,2024-02-02,A,9,363
3269,2024-02-02,A,10,178
3270,2024-02-02,A,11,208
3271,2024-02-02,A,12,195
3272,2024-02-02,A,13,248
3273,2024-02-02,A,14,210
3274,2024-02-02,A,15,178
3275,2024-02-02,A,16,264
3276,2024-02-02,A,17,318
3277,2024-02-02,A,18,318
3278,2024-02-02,A,19,309
3279,2024-02-02,A,20,231
3280,2024-02-02,A,21,144
3281,2024-02-02,A,22,169
3282,2024-02-02,B,6,202
3283,2024-02-02,B,7,337
3284,2024-02-02,B,8,345
3285,2024-02-02,B,9,357
3286,2024-02-02,B,10,227
3287,2024-02-02,B,11,195
3288,2024-02-02,B,12,121
3289,2024-02-02,B,13,175
3290,2024-02-02,B,14,219
3291,2024-02-02,B,15,230
3292,2024-02-02,B,16,352
3293,2024-02-02,B,17,364
3294,2024-02-02,B,18,324
3295,2024-02-02,B,19,330
3296,2024-02-02,B,20,159
3297,2024-02-02,B,21,113
3298,2024-02-02,B,22,143
3299,2024-02-02,C,6,171
3300,2024-02-02,C,7,305
3301,2024-02-02,C,8,348
3302,2024-02-02,C,9,341
3303,2024-02-02,C,10,237
3304,2024-02-02,C,11,161
3305,2024-02-02,C,12,205
3306,2024-02-02,C,13,183
3307,2024-02-02,C,14,159
3308,2024-02-02,C,15,170
3309,2024-02-02,C,16,237
3310,2024-02-02,C,17,349
3311,2024-02-02,C,18,376
3312,2024-02-02,C,19,309
3313,2024-02-02,C,20,201
3314,2024-02-02,C,21,188
3315,2024-02-02,C,22,167
3316,2024-02-02,D,6,228
3317,2024-02-02,D,7,372
3318,2024-02-02,D,8,243
3319,2024-02-02,D,9,318
3320,2024-02-02,D,10,117
3321,2024-02-02,D,11,262
3322,2024-02-02,D,12,193
3323,2024-02-02,D,13,209
3324,2024-02-02,D,14,185
3325,2024-02-02,D,15,244
3326,2024-02-02,D,16,354
3327,2024-02-02,D,17,311
3328,2024-02-02,D,18,388
3329,2024-02-02,D,19,327
3330,2024-02-02,D,20,141
3331,2024-02-02,D,21,204
3332,2024-02-02,D,22,220
3333,2024-02-02,E,6,194
3334,2024-02-02,E,7,343
3335,2024-02-02,E,8,430
3336,2024-02-02,E,9,312
3337,2024-02-02,E,10,89
3338,2024-02-02,E,11,264
3339,2024-02-02,E,12,150
3340,2024-02-02,E,13,188
3341,2024-02-02,E,14,184
3342,2024-02-02,E,15,249
3343,2024-02-02,E,16,377
3344,2024-02-02,E,17,268
3345,2024-02-02,E,18,374
3346,2024-02-02,E,19,373
3347,2024-02-02,E,20,200
3348,2024-02-02,E,21,237
3349,2024-02-02,E,22,241
3350,2024-02-02,F,6,189
3351,2024-02-02,F,7,353
3352,2024-02-02,F,8,383
3353,2024-02-02,F,9,294
3354,2024-02-02,F,10,185
3355,2024-02-02,F,11,151
3356,2024-02-02,F,12,256
3357,2024-02-02,F,13,185
3358,2024-02-02,F,14,211
3359,2024-02-02,F,15,191
3360,2024-02-02,F,16,308
3361,2024-02-02,F,17,328
3362,2024-02-02,F,18,290
3363,2024-02-02,F,19,312
3364,2024-02-02,F,20,191
3365,2024-02-02,F,21,183
3366,2024-02-02,F,22,215
3367,2024-02-03,A,6,242
3368,2024-02-03,A,7,532
3369,2024-02-03,A,8,493
3370,2024-02-03,A,9,414
3371,2024-02-03,A,10,282
3372,2024-02-03,A,11,232
3373,2024-02-03,A,12,265
3374,2024-02-03,A,13,230
3375,2024-02-03,A,14,172
3376,2024-02-03,A,15,259
3377,2024-02-03,A,16,358
3378,2024-02-03,A,17,432
3379,2024-02-03,A,18,422
3380,2024-02-03,A,19,391
3381,2024-02-03,A,20,333
3382,2024-02-03,A,21,210
3383,2024-02-03,A,22,235
3384,2024-02-03,B,6,215
3385,2024-02-03,B,7,549
3386,2024-02-03,B,8,522
3387,2024-02-03,B,9,411
3388,2024-02-03,B,10,226
3389,2024-02-03,B,11,228
3390,2024-02-03,B,12,237
3391,2024-02-03,B,13,218
3392,2024-02-03,B,14,235
3393,2024-02-03,B,15,300
3394,2024-02-03,B,16,493
3395,2024-02-03,B,17,354
3396,2024-02-03,B,18,374
3397,2024-02-03,B,19,424
3398,2024-02-03,B,20,196
3399,2024-02-03,B,21,269
3400,2024-02-03,B,22,281
3401,2024-02-03,C,6,288
3402,2024-02-03,C,7,488
3403,2024-02-03,C,8,446
3404,2024-02-03,C,9,460
3405,2024-02-03,C,10,212
3406,2024-02-03,C,11,278
3407,2024-02-03,C,12,324
3408,2024-02-03,C,13,278
3409,2024-02-03,C,14,232
3410,2024-02-03,C,15,299
3411,2024-02-03,C,16,510
3412,2024-02-03,C,17,425
3413,2024-02-03,C,18,438
3414,2024-02-03,C,19,443
3415,2024-02-03,C,20,195
3416,2024-02-03,C,21,243
3417,2024-02-03,C,22,239
3418,2024-02-03,D,6,293
3419,2024-02-03,D,7,496
3420,2024-02-03,D,8,463
3421,2024-02-03,D,9,445
3422,2024-02-03,D,10,192
3423,2024-02-03,D,11,259
3424,2024-02-03,D,12,221
3425,2024-02-03,D,13,216
3426,2024-02-03,D,14,297
3427,2024-02-03,D,15,292
3428,2024-02-03,D,16,396
3429,2024-02-03,D,17,353
3430,2024-02-03,D,18,382
3431,2024-02-03,D,19,455
3432,2024-02-03,D,20,278
3433,2024-02-03,D,21,241
3434,2024-02-03,D,22,262
3435,2024-02-03,E,6,177
3436,2024-02-03,E,7,381
3437,2024-02-03,E,8,547
3438,2024-02-03,E,9,488
3439,2024-02-03,E,10,260
3440,2024-02-03,E,11,244
3441,2024-02-03,E,12,189
3442,2024-02-03,E,13,299
3443,2024-02-03,E,14,214
3444,2024-02-03,E,15,288
3445,2024-02-03,E,16,421
3446,2024-02-03,E,17,413
3447,2024-02-03,E,18,363
3448,2024-02-03,E,19,364
3449,2024-02-03,E,20,275
3450,2024-02-03,E,21,263
3451,2024-02-03,E,22,261
3452,2024-02-03,F,6,271
3453,2024-02-03,F,7,390
3454,2024-02-03,F,8,508
3455,2024-02-03,F,9,453
3456,2024-02-03,F,10,306
3457,2024-02-03,F,11,179
3458,2024-02-03,F,12,282
3459,2024-02-03,F,13,282
3460,2024-02-03,F,14,200
3461,2024-02-03,F,15,234
3462,2024-02-03,F,16,373
3463,2024-02-03,F,17,450
3464,2024-02-03,F,18,428
3465,2024-02-03,F,19,479
3466,2024-02-03,F,20,268
3467,2024-02-03,F,21,289
3468,2024-02-03,F,22,306
3469,2024-02-04,A,6,282
3470,2024-02-04,A,7,452
3471,2024-02-04,A,8,445
3472,2024-02-04,A,9,464
3473,2024-02-04,A,10,291
3474,2024-02-04,A,11,229
3475,2024-02-04,A,12,286
3476,2024-02-04,A,13,272
3477,2024-02-04,A,14,209
3478,2024-02-04,A,15,284
3479,2024-02-04,A,16,421
3480,2024-02-04,A,17,393
3481,2024-02-04,A,18,421
3482,2024-02-04,A,19,395
3483,2024-02-04,A,20,269
3484,2024-02-04,A,21,253
3485,2024-02-04,A,22,198
3486,2024-02-04,B,6,254
3487,2024-02-04,B,7,450
3488,2024-02-04,B,8,493
3489,2024-02-04,B,9,503
3490,2024-02-04,B,10,239
3491,2024-02-04,B,11,228
3492,2024-02-04,B,12,192
3493,2024-02-04,B,13,227
3494,2024-02-04,B,14,247
3495,2024-02-04,B,15,206
3496,2024-02-04,B,16,451
3497,2024-02-04,B,17,426
3498,2024-02-04,B,18,411
3499,2024-02-04,B,19,415
3500,2024-02-04,B,20,272
3501,2024-02-04,B,21,285
3502,2024-02-04,B,22,292
3503,2024-02-04,C,6,247
3504,2024-02-04,C,7,462
3505,2024-02-04,C,8,474
3506,2024-02-04,C,9,460
3507,2024-02-04,C,10,294
3508,2024-02-04,C,11,309
3509,2024-02-04,C,12,273
3510,2024-02-04,C,13,223
3511,2024-02-04,C,14,280
3512,2024-02-04,C,15,275
3513,2024-02-04,C,16,376
3514,2024-02-04,C,17,431
3515,2024-02-04,C,18,394
3516,2024-02-04,C,19,445
3517,2024-02-04,C,20,280
3518,2024-02-04,C,21,268
3519,2024-02-04,C,22,261
3520,2024-02-04,D,6,174
3521,2024-02-04,D,7,419
3522,2024-02-04,D,8,462
3523,2024-02-04,D,9,528
3524,2024-02-04,D,10,282
3525,2024-02-04,D,11,332
3526,2024-02-04,D,12,263
3527,2024-02-04,D,13,258
3528,2024-02-04,D,14,317
3529,2024-02-04,D,15,253
3530,2024-02-04,D,16,376
3531,2024-02-04,D,17,428
3532,2024-02-04,D,18,460
3533,2024-02-04,D,19,382
3534,2024-02-04,D,20,283
3535,2024-02-04,D,21,256
3536,2024-02-04,D,22,278
3537,2024-02-04,E,6,272
3538,2024-02-04,E,7,451
3539,2024-02-04,E,8,463
3540,2024-02-04,E,9,453
3541,2024-02-04,E,10,264
3542,2024-02-04,E,11,226
3543,2024-02-04,E,12,235
3544,2024-02-04,E,13,243
3545,2024-02-04,E,14,275
3546,2024-02-04,E,15,203
3547,2024-02-04,E,16,411
3548,2024-02-04,E,17,387
3549,2024-02-04,E,18,399
3550,2024-02-04,E,19,389
3551,2024-02-04,E,20,267
3552,2024-02-04,E,21,253
3553,2024-02-04,E,22,288
3554,2024-02-04,F,6,276
3555,2024-02-04,F,7,406
3556,2024-02-04,F,8,429
3557,2024-02-04,F,9,461
3558,2024-02-04,F,10,258
3559,2024-02-04,F,11,225
3560,2024-02-04,F,12,312
3561,2024-02-04,F,13,294
3562,2024-02-04,F,14,194
3563,2024-02-04,F,15,273
3564,2024-02-04,F,16,414
3565,2024-02-04,F,17,465
3566,2024-02-04,F,18,353
3567,2024-02-04,F,19,498
3568,2024-02-04,F,20,226
3569,2024-02-04,F,21,275
3570,2024-02-04,F,22,235
3571,2024-02-05,A,6,184
3572,2024-02-05,A,7,292
3573,2024-02-05,A,8,407
3574,2024-02-05,A,9,349
3575,2024-02-05,A,10,191
3576,2024-02-05,A,11,292
3577,2024-02-05,A,12,238
3578,2024-02-05,A,13,173
3579,2024-02-05,A,14,175
3580,2024-02-05,A,15,210
3581,2024-02-05,A,16,350
3582,2024-02-05,A,17,390
3583,2024-02-05,A,18,255
3584,2024-02-05,A,19,349
3585,2024-02-05,A,20,235
3586,2024-02-05,A,21,168
3587,2024-02-05,A,22,185
3588,2024-02-05,B,6,134
3589,2024-02-05,B,7,339
3590,2024-02-05,B,8,369
3591,2024-02-05,B,9,423
3592,2024-02-05,B,10,267
3593,2024-02-05,B,11,158
3594,2024-02-05,B,12,258
3595,2024-02-05,B,13,122
3596,2024-02-05,B,14,176
3597,2024-02-05,B,15,187
3598,2024-02-05,B,16,330
3599,2024-02-05,B,17,324
3600,2024-02-05,B,18,334
3601,2024-02-05,B,19,312
3602,2024-02-05,B,20,238
3603,2024-02-05,B,21,227
3604,2024-02-05,B,22,188
3605,2024-02-05,C,6,233
3606,2024-02-05,C,7,442
3607,2024-02-05,C,8,333
3608,2024-02-05,C,9,427
3609,2024-02-05,C,10,176
3610,2024-02-05,C,11,256
3611,2024-02-05,C,12,178
3612,2024-02-05,C,13,230
3613,2024-02-05,C,14,207
3614,2024-02-05,C,15,128
3615,2024-02-05,C,16,396
3616,2024-02-05,C,17,284
3617,2024-02-05,C,18,269
3618,2024-02-05,C,19,294
3619,2024-02-05,C,20,301
3620,2024-02-05,C,21,149
3621,2024-02-05,C,22,207
3622,2024-02-05,D,6,155
3623,2024-02-05,D,7,321
3624,2024-02-05,D,8,296
3625,2024-02-05,D,9,372
3626,2024-02-05,D,10,193
3627,2024-02-05,D,11,154
3628,2024-02-05,D,12,234
3629,2024-02-05,D,13,239
3630,2024-02-05,D,14,216
3631,2024-02-05,D,15,246
3632,2024-02-05,D,16,306
3633,2024-02-05,D,17,332
3634,2024-02-05,D,18,306
3635,2024-02-05,D,19,259
3636,2024-02-05,D,20,208
3637,2024-02-05,D,21,206
3638,2024-02-05,D,22,198
3639,2024-02-05,E,6,214
3640,2024-02-05,E,7,416
3641,2024-02-05,E,8,351
3642,2024-02-05,E,9,321
3643,2024-02-05,E,10,190
3644,2024-02-05,E,11,194
3645,2024-02-05,E,12,239
3646,2024-02-05,E,13,204
3647,2024-02-05,E,14,154
3648,2024-02-05,E,15,232
3649,2024-02-05,E,16,345
3650,2024-02-05,E,17,324
3651,2024-02-05,E,18,357
3652,2024-02-05,E,19,364
3653,2024-02-05,E,20,184
3654,2024-02-05,E,21,163
3655,2024-02-05,E,22,199
3656,2024-02-05,F,6,221
3657,2024-02-05,F,7,355
3658,2024-02-05,F,8,320
3659,2024-02-05,F,9,366
3660,2024-02-05,F,10,118
3661,2024-02-05,F,11,187
3662,2024-02-05,F,12,234
3663,2024-02-05,F,13,236
3664,2024-02-05,F,14,50
3665,2024-02-05,F,15,192
3666,2024-02-05,F,16,343
3667,2024-02-05,F,17,272
3668,2024-02-05,F,18,305
3669,2024-02-05,F,19,368
3670,2024-02-05,F,20,180
3671,2024-02-05,F,21,263
3672,2024-02-05,F,22,170
3673,2024-02-06,A,6,256
3674,2024-02-06,A,7,361
3675,2024-02-06,A,8,324
3676,2024-02-06,A,9,416
3677,2024-02-06,A,10,151
3678,2024-02-06,A,11,168
3679,2024-02-06,A,12,219
3680,2024-02-06,A,13,203
3681,2024-02-06,A,14,210
3682,2024-02-06,A,15,185
3683,2024-02-06,A,16,272
3684,2024-02-06,A,17,293
3685,2024-02-06,A,18,372
3686,2024-02-06,A,19,266
3687,2024-02-06,A,20,265
3688,2024-02-06,A,21,212
3689,2024-02-06,A,22,176
3690,2024-02-06,B,6,119
3691,2024-02-06,B,7,285
3692,2024-02-06,B,8,345
3693,2024-02-06,B,9,340
3694,2024-02-06,B,10,204
3695,2024-02-06,B,11,268
3696,2024-02-06,B,12,221
3697,2024-02-06,B,13,194
3698,2024-02-06,B,14,248
3699,2024-02-06,B,15,206
3700,2024-02-06,B,16,383
3701,2024-02-06,B,17,293
3702,2024-02-06,B,18,274
3703,2024-02-06,B,19,239
3704,2024-02-06,B,20,195
3705,2024-02-06,B,21,150
3706,2024-02-06,B,22,150
3707,2024-02-06,C,6,241
3708,2024-02-06,C,7,291
3709,2024-02-06,C,8,364
3710,2024-02-06,C,9,356
3711,2024-02-06,C,10,203
3712,2024-02-06,C,11,255
3713,2024-02-06,C,12,166
3714,2024-02-06,C,13,255
3715,2024-02-06,C,14,129
3716,2024-02-06,C,15,226
3717,2024-02-06,C,16,379
3718,2024-02-06,C,17,157
3719,2024-02-06,C,18,318
3720,2024-02-06,C,19,315
3721,2024-02-06,C,20,202
3722,2024-02-06,C,21,268
3723,2024-02-06,C,22,169
3724,2024-02-06,D,6,152
3725,2024-02-06,D,7,363
3726,2024-02-06,D,8,404
3727,2024-02-06,D,9,382
3728,2024-02-06,D,10,201
3729,2024-02-06,D,11,190
3730,2024-02-06,D,12,119
3731,2024-02-06,D,13,223
3732,2024-02-06,D,14,228
3733,2024-02-06,D,15,172
3734,2024-02-06,D,16,301
3735,2024-02-06,D,17,278
3736,2024-02-06,D,18,354
3737,2024-02-06,D,19,305
3738,2024-02-06,D,20,194
3739,2024-02-06,D,21,225
3740,2024-02-06,D,22,213
3741,2024-02-06,E,6,222
3742,2024-02-06,E,7,366
3743,2024-02-06,E,8,367
3744,2024-02-06,E,9,367
3745,2024-02-06,E,10,218
3746,2024-02-06,E,11,220
3747,2024-02-06,E,12,151
3748,2024-02-06,E,13,176
3749,2024-02-06,E,14,191
3750,2024-02-06,E,15,218
3751,2024-02-06,E,16,383
3752,2024-02-06,E,17,287
3753,2024-02-06,E,18,355
3754,2024-02-06,E,19,297
3755,2024-02-06,E,20,254
3756,2024-02-06,E,21,276
3757,2024-02-06,E,22,130
3758,2024-02-06,F,6,186
3759,2024-02-06,F,7,265
3760,2024-02-06,F,8,292
3761,2024-02-06,F,9,294
3762,2024-02-06,F,10,224
3763,2024-02-06,F,11,217
3764,2024-02-06,F,12,232
3765,2024-02-06,F,13,224
3766,2024-02-06,F,14,219
3767,2024-02-06,F,15,204
3768,2024-02-06,F,16,314
3769,2024-02-06,F,17,360
3770,2024-02-06,F,18,320
3771,2024-02-06,F,19,341
3772,2024-02-06,F,20,106
3773,2024-02-06,F,21,152
3774,2024-02-06,F,22,239
3775,2024-02-07,A,6,173
3776,2024-02-07,A,7,304
3777,2024-02-07,A,8,385
3778,2024-02-07,A,9,360
3779,2024-02-07,A,10,183
3780,2024-02-07,A,11,260
3781,2024-02-07,A,12,253
3782,2024-02-07,A,13,192
3783,2024-02-07,A,14,228
3784,2024-02-07,A,15,110
3785,2024-02-07,A,16,363
3786,2024-02-07,A,17,276
3787,2024-02-07,A,18,261
3788,2024-02-07,A,19,248
3789,2024-02-07,A,20,125
3790,2024-02-07,A,21,243
3791,2024-02-07,A,22,225
3792,2024-02-07,B,6,169
3793,2024-02-07,B,7,394
3794,2024-02-07,B,8,336
3795,2024-02-07,B,9,372
3796,2024-02-07,B,10,180
3797,2024-02-07,B,11,195
3798,2024-02-07,B,12,163
3799,2024-02-07,B,13,169
3800,2024-02-07,B,14,221
3801,2024-02-07,B,15,228
3802,2024-02-07,B,16,303
3803,2024-02-07,B,17,258
3804,2024-02-07,B,18,418
