date,terminal,hour,passenger_count
2024-02-02,F,21,183
2024-02-02,F,22,215
2024-02-03,A,6,242
2024-02-03,A,7,532
2024-02-03,A,8,493
2024-02-03,A,9,414
2024-02-03,A,10,282
2024-02-03,A,11,232
2024-02-03,A,12,265
2024-02-03,A,13,230
2024-02-03,A,14,172
2024-02-03,A,15,259
2024-02-03,A,16,358
2024-02-03,A,17,432
2024-02-03,A,18,422
2024-02-03,A,19,391
2024-02-03,A,20,333
2024-02-03,A,21,210
2024-02-03,A,22,235
2024-02-03,B,6,215
2024-02-03,B,7,549
2024-02-03,B,8,522
2024-02-03,B,9,411
2024-02-03,B,10,226
2024-02-03,B,11,228
2024-02-03,B,12,237
2024-02-03,B,13,218
2024-02-03,B,14,235
2024-02-03,B,15,300
2024-02-03,B,16,493
2024-02-03,B,17,354
2024-02-03,B,18,374
2024-02-03,B,19,424
2024-02-03,B,20,196
2024-02-03,B,21,269
2024-02-03,B,22,281
2024-02-03,C,6,288
2024-02-03,C,7,488
2024-02-03,C,8,446
2024-02-03,C,9,460
2024-02-03,C,10,212
2024-02-03,C,11,278
2024-02-03,C,12,324
2024-02-03,C,13,278
2024-02-03,C,14,232
2024-02-03,C,15,299
2024-02-03,C,16,510
2024-02-03,C,17,425
2024-02-03,C,18,438
2024-02-03,C,19,443
2024-02-03,C,20,195
2024-02-03,C,21,243
2024-02-03,C,22,239
2024-02-03,D,6,293
2024-02-03,D,7,496
2024-02-03,D,8,463
2024-02-03,D,9,445
2024-02-03,D,10,192
2024-02-03,D,11,259
2024-02-03,D,12,221
2024-02-03,D,13,216
2024-02-03,D,14,297
2024-02-03,D,15,292
2024-02-03,D,16,396
2024-02-03,D,17,353
2024-02-03,D,18,382
2024-02-03,D,19,455
2024-02-03,D,20,278
2024-02-03,D,21,241
2024-02-03,D,22,262
2024-02-03,E,6,177
2024-02-03,E,7,381
2024-02-03,E,8,547
2024-02-03,E,9,488
2024-02-03,E,10,260
2024-02-03,E,11,244
2024-02-03,E,12,189
2024-02-03,E,13,299
2024-02-03,E,14,214
2024-02-03,E,15,288
2024-02-03,E,16,421
2024-02-03,E,17,413
2024-02-03,E,18,363
2024-02-03,E,19,364
2024-02-03,E,20,275
2024-02-03,E,21,263
2024-02-03,E,22,261
2024-02-03,F,6,271
2024-02-03,F,7,390
2024-02-03,F,8,508
2024-02-03,F,9,453
2024-02-03,F,10,306
2024-02-03,F,11,179
2024-02-03,F,12,282
2024-02-03,F,13,282
2024-02-03,F,14,200
2024-02-03,F,15,234
2024-02-03,F,16,373
2024-02-03,F,17,450
2024-02-03,F,18,428
2024-02-03,F,19,479
2024-02-03,F,20,268
2024-02-03,F,21,289
2024-02-03,F,22,306
2024-02-04,A,6,282
2024-02-04,A,7,452
2024-02-04,A,8,445
2024-02-04,A,9,464
2024-02-04,A,10,291
2024-02-04,A,11,229
2024-02-04,A,12,286
2024-02-04,A,13,272
2024-02-04,A,14,209
2024-02-04,A,15,284
2024-02-04,A,16,421
2024-02-04,A,17,393
2024-02-04,A,18,421
2024-02-04,A,19,395
2024-02-04,A,20,269
2024-02-04,A,21,253
2024-02-04,A,22,198
2024-02-04,B,6,254
2024-02-04,B,7,450
2024-02-04,B,8,493
2024-02-04,B,9,503
2024-02-04,B,10,239
2024-02-04,B,11,228
2024-02-04,B,12,192
2024-02-04,B,13,227
2024-02-04,B,14,247
2024-02-04,B,15,206
2024-02-04,B,16,451
2024-02-04,B,17,426
2024-02-04,B,18,411
2024-02-04,B,19,415
2024-02-04,B,20,272
2024-02-04,B,21,285
2024-02-04,B,22,292
2024-02-04,C,6,247
2024-02-04,C,7,462
2024-02-04,C,8,474
2024-02-04,C,9,460
2024-02-04,C,10,294
2024-02-04,C,11,309
2024-02-04,C,12,273
2024-02-04,C,13,223
2024-02-04,C,14,280
2024-02-04,C,15,275
2024-02-04,C,16,376
2024-02-04,C,17,431
2024-02-04,C,18,394
2024-02-04,C,19,445
2024-02-04,C,20,280
2024-02-04,C,21,268
2024-02-04,C,22,261
2024-02-04,D,6,174
2024-02-04,D,7,419
2024-02-04,D,8,462
2024-02-04,D,9,528
2024-02-04,D,10,282
2024-02-04,D,11,332
2024-02-04,D,12,263
2024-02-04,D,13,258
2024-02-04,D,14,317
2024-02-04,D,15,253
2024-02-04,D,16,376
2024-02-04,D,17,428
2024-02-04,D,18,460
2024-02-04,D,19,382
2024-02-04,D,20,283
2024-02-04,D,21,256
2024-02-04,D,22,278
2024-02-04,E,6,272
2024-02-04,E,7,451
2024-02-04,E,8,463
2024-02-04,E,9,453
2024-02-04,E,10,264
2024-02-04,E,11,226
2024-02-04,E,12,235
2024-02-04,E,13,243
2024-02-04,E,14,275
2024-02-04,E,15,203
2024-02-04,E,16,411
2024-02-04,E,17,387
2024-02-04,E,18,399
2024-02-04,E,19,389
2024-02-04,E,20,267
2024-02-04,E,21,253
2024-02-04,E,22,288
2024-02-04,F,6,276
2024-02-04,F,7,406
2024-02-04,F,8,429
2024-02-04,F,9,461
2024-02-04,F,10,258
2024-02-04,F,11,225
2024-02-04,F,12,312
2024-02-04,F,13,294
2024-02-04,F,14,194
2024-02-04,F,15,273
2024-02-04,F,16,414
2024-02-04,F,17,465
2024-02-04,F,18,353
2024-02-04,F,19,498
2024-02-04,F,20,226
2024-02-04,F,21,275
2024-02-04,F,22,235
2024-02-05,A,6,184
2024-02-05,A,7,292
2024-02-05,A,8,407
2024-02-05,A,9,349
2024-02-05,A,10,191
2024-02-05,A,11,292
2024-02-05,A,12,238
2024-02-05,A,13,173
2024-02-05,A,14,175
2024-02-05,A,15,210
2024-02-05,A,16,350
2024-02-05,A,17,390
2024-02-05,A,18,255
2024-02-05,A,19,349
2024-02-05,A,20,235
2024-02-05,A,21,168
2024-02-05,A,22,185
2024-02-05,B,6,134
2024-02-05,B,7,339
2024-02-05,B,8,369
2024-02-05,B,9,423
2024-02-05,B,10,267
2024-02-05,B,11,158
2024-02-05,B,12,258
2024-02-05,B,13,122
2024-02-05,B,14,176
2024-02-05,B,15,187
2024-02-05,B,16,330
2024-02-05,B,17,324
2024-02-05,B,18,334
2024-02-05,B,19,312
2024-02-05,B,20,238
2024-02-05,B,21,227
2024-02-05,B,22,188
2024-02-05,C,6,233
2024-02-05,C,7,442
2024-02-05,C,8,333
2024-02-05,C,9,427
2024-02-05,C,10,176
2024-02-05,C,11,256
2024-02-05,C,12,178
2024-02-05,C,13,230
2024-02-05,C,14,207
2024-02-05,C,15,128
2024-02-05,C,16,396
2024-02-05,C,17,284
2024-02-05,C,18,269
2024-02-05,C,19,294
2024-02-05,C,20,301
2024-02-05,C,21,149
2024-02-05,C,22,207
2024-02-05,D,6,155
2024-02-05,D,7,321
2024-02-05,D,8,296
2024-02-05,D,9,372
2024-02-05,D,10,193
2024-02-05,D,11,154
2024-02-05,D,12,234
2024-02-05,D,13,239
2024-02-05,D,14,216
2024-02-05,D,15,246
2024-02-05,D,16,306
2024-02-05,D,17,332
2024-02-05,D,18,306
2024-02-05,D,19,259
2024-02-05,D,20,208
2024-02-05,D,21,206
2024-02-05,D,22,198
2024-02-05,E,6,214
2024-02-05,E,7,416
2024-02-05,E,8,351
2024-02-05,E,9,321
2024-02-05,E,10,190
2024-02-05,E,11,194
2024-02-05,E,12,239
2024-02-05,E,13,204
2024-02-05,E,14,154
2024-02-05,E,15,232
2024-02-05,E,16,345
2024-02-05,E,17,324
2024-02-05,E,18,357
2024-02-05,E,19,364
2024-02-05,E,20,184
2024-02-05,E,21,163
2024-02-05,E,22,199
2024-02-05,F,6,221
2024-02-05,F,7,355
2024-02-05,F,8,320
2024-02-05,F,9,366
2024-02-05,F,10,118
2024-02-05,F,11,187
2024-02-05,F,12,234
2024-02-05,F,13,236
2024-02-05,F,14,50
2024-02-05,F,15,192
2024-02-05,F,16,343
2024-02-05,F,17,272
2024-02-05,F,18,305
2024-02-05,F,19,368
2024-02-05,F,20,180
2024-02-05,F,21,263
2024-02-05,F,22,170
2024-02-06,A,6,256
2024-02-06,A,7,361
2024-02-06,A,8,324
2024-02-06,A,9,416
2024-02-06,A,10,151
2024-02-06,A,11,168
2024-02-06,A,12,219
2024-02-06,A,13,203
2024-02-06,A,14,210
2024-02-06,A,15,185
2024-02-06,A,16,272
2024-02-06,A,17,293
2024-02-06,A,18,372
2024-02-06,A,19,266
2024-02-06,A,20,265
2024-02-06,A,21,212
2024-02-06,A,22,176
2024-02-06,B,6,119
2024-02-06,B,7,285
2024-02-06,B,8,345
2024-02-06,B,9,340
2024-02-06,B,10,204
2024-02-06,B,11,268
2024-02-06,B,12,221
2024-02-06,B,13,194
2024-02-06,B,14,248
2024-02-06,B,15,206
2024-02-06,B,16,383
2024-02-06,B,17,293
2024-02-06,B,18,274
2024-02-06,B,19,239
2024-02-06,B,20,195
2024-02-06,B,21,150
2024-02-06,B,22,150
2024-02-06,C,6,241
2024-02-06,C,7,291
2024-02-06,C,8,364
2024-02-06,C,9,356
2024-02-06,C,10,203
2024-02-06,C,11,255
2024-02-06,C,12,166
2024-02-06,C,13,255
2024-02-06,C,14,129
2024-02-06,C,15,226
2024-02-06,C,16,379
2024-02-06,C,17,157
2024-02-06,C,18,318
2024-02-06,C,19,315
2024-02-06,C,20,202
2024-02-06,C,21,268
2024-02-06,C,22,169
2024-02-06,D,6,152
2024-02-06,D,7,363
2024-02-06,D,8,404
2024-02-06,D,9,382
2024-02-06,D,10,201
2024-02-06,D,11,190
2024-02-06,D,12,119
2024-02-06,D,13,223
2024-02-06,D,14,228
2024-02-06,D,15,172
2024-02-06,D,16,301
2024-02-06,D,17,278
2024-02-06,D,18,354
2024-02-06,D,19,305
2024-02-06,D,20,194
2024-02-06,D,21,225
2024-02-06,D,22,213
2024-02-06,E,6,222
2024-02-06,E,7,366
2024-02-06,E,8,367
2024-02-06,E,9,367
2024-02-06,E,10,218
2024-02-06,E,11,220
2024-02-06,E,12,151
2024-02-06,E,13,176
2024-02-06,E,14,191
2024-02-06,E,15,218
2024-02-06,E,16,383
2024-02-06,E,17,287
2024-02-06,E,18,355
2024-02-06,E,19,297
2024-02-06,E,20,254
2024-02-06,E,21,276
2024-02-06,E,22,130
2024-02-06,F,6,186
2024-02-06,F,7,265
2024-02-06,F,8,292
2024-02-06,F,9,294
2024-02-06,F,10,224
2024-02-06,F,11,217
2024-02-06,F,12,232
2024-02-06,F,13,224
2024-02-06,F,14,219
2024-02-06,F,15,204
2024-02-06,F,16,314
2024-02-06,F,17,360
2024-02-06,F,18,320
2024-02-06,F,19,341
2024-02-06,F,20,106
2024-02-06,F,21,152
2024-02-06,F,22,239
2024-02-07,A,6,173
2024-02-07,A,7,304
2024-02-07,A,8,385
2024-02-07,A,9,360
2024-02-07,A,10,183
2024-02-07,A,11,260
2024-02-07,A,12,253
2024-02-07,A,13,192
2024-02-07,A,14,228
2024-02-07,A,15,110
2024-02-07,A,16,363
2024-02-07,A,17,276
2024-02-07,A,18,261
2024-02-07,A,19,248
2024-02-07,A,20,125
2024-02-07,A,21,243
2024-02-07,A,22,225
2024-02-07,B,6,169
2024-02-07,B,7,394
2024-02-07,B,8,336
2024-02-07,B,9,372
2024-02-07,B,10,180
2024-02-07,B,11,195
2024-02-07,B,12,163
2024-02-07,B,13,169
2024-02-07,B,14,221
2024-02-07,B,15,228
2024-02-07,B,16,303
2024-02-07,B,17,258
2024-02-07,B,18,418
2024-02-07,B,19,321
2024-02-07,B,20,212
2024-02-07,B,21,149
2024-02-07,B,22,248
2024-02-07,C,6,254
2024-02-07,C,7,291
2024-02-07,C,8,355
2024-02-07,C,9,352
2024-02-07,C,10,295
2024-02-07,C,11,257
2024-02-07,C,12,141
2024-02-07,C,13,170
2024-02-07,C,14,164
2024-02-07,C,15,214
2024-02-07,C,16,382
2024-02-07,C,17,324
2024-02-07,C,18,340
2024-02-07,C,19,293
2024-02-07,C,20,219
2024-02-07,C,21,181
2024-02-07,C,22,134
2024-02-07,D,6,217
2024-02-07,D,7,359
2024-02-07,D,8,316
2024-02-07,D,9,425
2024-02-07,D,10,169
2024-02-07,D,11,224
2024-02-07,D,12,185
2024-02-07,D,13,261
2024-02-07,D,14,190
2024-02-07,D,15,133
2024-02-07,D,16,352
2024-02-07,D,17,381
2024-02-07,D,18,302
2024-02-07,D,19,347
2024-02-07,D,20,205
2024-02-07,D,21,184
2024-02-07,D,22,233
2024-02-07,E,6,167
2024-02-07,E,7,361
2024-02-07,E,8,370
2024-02-07,E,9,368
2024-02-07,E,10,168
2024-02-07,E,11,282
2024-02-07,E,12,250
2024-02-07,E,13,239
2024-02-07,E,14,257
2024-02-07,E,15,202
2024-02-07,E,16,305
2024-02-07,E,17,276
2024-02-07,E,18,291
2024-02-07,E,19,279
2024-02-07,E,20,178
2024-02-07,E,21,211
2024-02-07,E,22,236
2024-02-07,F,6,235
2024-02-07,F,7,313
2024-02-07,F,8,387
2024-02-07,F,9,405
2024-02-07,F,10,189
2024-02-07,F,11,247
2024-02-07,F,12,235
2024-02-07,F,13,149
2024-02-07,F,14,287
2024-02-07,F,15,171
2024-02-07,F,16,358
2024-02-07,F,17,356
2024-02-07,F,18,271
2024-02-07,F,19,327
2024-02-07,F,20,236
2024-02-07,F,21,150
2024-02-07,F,22,203
2024-02-08,A,6,239
2024-02-08,A,7,402
2024-02-08,A,8,344
2024-02-08,A,9,421
2024-02-08,A,10,252
2024-02-08,A,11,209
2024-02-08,A,12,173
2024-02-08,A,13,153
2024-02-08,A,14,215
2024-02-08,A,15,258
2024-02-08,A,16,314
2024-02-08,A,17,285
2024-02-08,A,18,352
2024-02-08,A,19,326
2024-02-08,A,20,220
2024-02-08,A,21,178
2024-02-08,A,22,185
2024-02-08,B,6,178
2024-02-08,B,7,379
2024-02-08,B,8,346
2024-02-08,B,9,383
2024-02-08,B,10,175
2024-02-08,B,11,219
2024-02-08,B,12,228
2024-02-08,B,13,213
2024-02-08,B,14,236
2024-02-08,B,15,180
2024-02-08,B,16,347
2024-02-08,B,17,329
2024-02-08,B,18,287
2024-02-08,B,19,243
2024-02-08,B,20,132
2024-02-08,B,21,111
2024-02-08,B,22,217
2024-02-08,C,6,187
2024-02-08,C,7,363
2024-02-08,C,8,352
2024-02-08,C,9,383
2024-02-08,C,10,224
2024-02-08,C,11,201
2024-02-08,C,12,204
2024-02-08,C,13,205
2024-02-08,C,14,255
2024-02-08,C,15,119
2024-02-08,C,16,293
2024-02-08,C,17,354
2024-02-08,C,18,364
2024-02-08,C,19,337
2024-02-08,C,20,192
2024-02-08,C,21,274
2024-02-08,C,22,207
2024-02-08,D,6,201
2024-02-08,D,7,413
2024-02-08,D,8,379
2024-02-08,D,9,397
2024-02-08,D,10,242
2024-02-08,D,11,185
2024-02-08,D,12,270
2024-02-08,D,13,101
2024-02-08,D,14,120
2024-02-08,D,15,172
2024-02-08,D,16,303
2024-02-08,D,17,334
2024-02-08,D,18,292
2024-02-08,D,19,319
2024-02-08,D,20,191
2024-02-08,D,21,280
2024-02-08,D,22,167
2024-02-08,E,6,132
2024-02-08,E,7,404
2024-02-08,E,8,331
2024-02-08,E,9,356
2024-02-08,E,10,174
2024-02-08,E,11,229
2024-02-08,E,12,145
2024-02-08,E,13,88
2024-02-08,E,14,251
2024-02-08,E,15,209
2024-02-08,E,16,362
2024-02-08,E,17,370
2024-02-08,E,18,283
2024-02-08,E,19,322
2024-02-08,E,20,220
2024-02-08,E,21,195
2024-02-08,E,22,187
2024-02-08,F,6,191
2024-02-08,F,7,403
2024-02-08,F,8,349
2024-02-08,F,9,384
2024-02-08,F,10,213
2024-02-08,F,11,161
2024-02-08,F,12,212
2024-02-08,F,13,138
2024-02-08,F,14,216
2024-02-08,F,15,235
2024-02-08,F,16,364
2024-02-08,F,17,281
2024-02-08,F,18,298
2024-02-08,F,19,331
2024-02-08,F,20,180
2024-02-08,F,21,122
2024-02-08,F,22,178
2024-02-09,A,6,211
2024-02-09,A,7,402
2024-02-09,A,8,427
2024-02-09,A,9,364
2024-02-09,A,10,222
2024-02-09,A,11,238
2024-02-09,A,12,117
2024-02-09,A,13,159
2024-02-09,A,14,204
2024-02-09,A,15,262
2024-02-09,A,16,345
2024-02-09,A,17,333
2024-02-09,A,18,310
2024-02-09,A,19,337
2024-02-09,A,20,176
2024-02-09,A,21,168
2024-02-09,A,22,172
2024-02-09,B,6,253
2024-02-09,B,7,326
2024-02-09,B,8,344
2024-02-09,B,9,378
2024-02-09,B,10,164
2024-02-09,B,11,209
2024-02-09,B,12,209
2024-02-09,B,13,175
2024-02-09,B,14,189
2024-02-09,B,15,162
2024-02-09,B,16,375
2024-02-09,B,17,330
2024-02-09,B,18,278
2024-02-09,B,19,325
2024-02-09,B,20,206
2024-02-09,B,21,110
2024-02-09,B,22,253
2024-02-09,C,6,160
2024-02-09,C,7,443
2024-02-09,C,8,391
2024-02-09,C,9,314
2024-02-09,C,10,187
2024-02-09,C,11,236
2024-02-09,C,12,190
2024-02-09,C,13,247
2024-02-09,C,14,184
2024-02-09,C,15,196
2024-02-09,C,16,358
2024-02-09,C,17,344
2024-02-09,C,18,282
2024-02-09,C,19,337
2024-02-09,C,20,206
2024-02-09,C,21,163
2024-02-09,C,22,144
2024-02-09,D,6,122
2024-02-09,D,7,348
2024-02-09,D,8,357
2024-02-09,D,9,380
2024-02-09,D,10,232
2024-02-09,D,11,183
2024-02-09,D,12,196
2024-02-09,D,13,169
2024-02-09,D,14,203
2024-02-09,D,15,238
2024-02-09,D,16,324
2024-02-09,D,17,366
2024-02-09,D,18,358
2024-02-09,D,19,378
2024-02-09,D,20,205
2024-02-09,D,21,178
2024-02-09,D,22,224
2024-02-09,E,6,185
2024-02-09,E,7,383
2024-02-09,E,8,333
2024-02-09,E,9,326
2024-02-09,E,10,248
2024-02-09,E,11,159
2024-02-09,E,12,240
2024-02-09,E,13,223
2024-02-09,E,14,203
2024-02-09,E,15,124
2024-02-09,E,16,379
2024-02-09,E,17,282
2024-02-09,E,18,358
2024-02-09,E,19,292
2024-02-09,E,20,169
2024-02-09,E,21,226
2024-02-09,E,22,221
2024-02-09,F,6,154
2024-02-09,F,7,417
2024-02-09,F,8,351
2024-02-09,F,9,362
2024-02-09,F,10,188
2024-02-09,F,11,155
2024-02-09,F,12,229
2024-02-09,F,13,211
2024-02-09,F,14,167
2024-02-09,F,15,237
2024-02-09,F,16,322
2024-02-09,F,17,323
2024-02-09,F,18,391
2024-02-09,F,19,255
2024-02-09,F,20,135
2024-02-09,F,21,144
2024-02-09,F,22,214
2024-02-10,A,6,245
2024-02-10,A,7,456
2024-02-10,A,8,430
2024-02-10,A,9,534
2024-02-10,A,10,340
2024-02-10,A,11,295
2024-02-10,A,12,199
2024-02-10,A,13,240
2024-02-10,A,14,293
2024-02-10,A,15,258
2024-02-10,A,16,452
2024-02-10,A,17,465
2024-02-10,A,18,492
2024-02-10,A,19,389
2024-02-10,A,20,263
2024-02-10,A,21,242
2024-02-10,A,22,179
2024-02-10,B,6,288
2024-02-10,B,7,490
2024-02-10,B,8,446
2024-02-10,B,9,404
2024-02-10,B,10,244
2024-02-10,B,11,289
2024-02-10,B,12,313
2024-02-10,B,13,231
2024-02-10,B,14,304
2024-02-10,B,15,284
2024-02-10,B,16,432
2024-02-10,B,17,364
2024-02-10,B,18,365
2024-02-10,B,19,382
2024-02-10,B,20,246
2024-02-10,B,21,332
2024-02-10,B,22,233
2024-02-10,C,6,290
2024-02-10,C,7,449
2024-02-10,C,8,486
2024-02-10,C,9,465
2024-02-10,C,10,267
2024-02-10,C,11,274
2024-02-10,C,12,250
2024-02-10,C,13,274
2024-02-10,C,14,309
2024-02-10,C,15,229
2024-02-10,C,16,463
2024-02-10,C,17,405
2024-02-10,C,18,401
2024-02-10,C,19,443
2024-02-10,C,20,246
2024-02-10,C,21,272
2024-02-10,C,22,269
2024-02-10,D,6,176
2024-02-10,D,7,484
2024-02-10,D,8,410
2024-02-10,D,9,413
2024-02-10,D,10,274
2024-02-10,D,11,281
2024-02-10,D,12,308
2024-02-10,D,13,216
2024-02-10,D,14,230
2024-02-10,D,15,278
2024-02-10,D,16,464
2024-02-10,D,17,423
2024-02-10,D,18,380
2024-02-10,D,19,476
2024-02-10,D,20,249
2024-02-10,D,21,250
2024-02-10,D,22,202
2024-02-10,E,6,288
2024-02-10,E,7,502
2024-02-10,E,8,439
2024-02-10,E,9,538
2024-02-10,E,10,236
2024-02-10,E,11,285
2024-02-10,E,12,268
2024-02-10,E,13,178
2024-02-10,E,14,281
2024-02-10,E,15,278
2024-02-10,E,16,345
2024-02-10,E,17,477
2024-02-10,E,18,434
2024-02-10,E,19,465
2024-02-10,E,20,191
2024-02-10,E,21,243
2024-02-10,E,22,307
2024-02-10,F,6,197
2024-02-10,F,7,452
2024-02-10,F,8,484
2024-02-10,F,9,392
2024-02-10,F,10,207
2024-02-10,F,11,315
2024-02-10,F,12,262
2024-02-10,F,13,307
2024-02-10,F,14,267
2024-02-10,F,15,358
2024-02-10,F,16,433
2024-02-10,F,17,466
2024-02-10,F,18,406
2024-02-10,F,19,424
2024-02-10,F,20,285
2024-02-10,F,21,292
2024-02-10,F,22,258
2024-02-11,A,6,260
2024-02-11,A,7,488
2024-02-11,A,8,488
2024-02-11,A,9,426
2024-02-11,A,10,268
2024-02-11,A,11,272
2024-02-11,A,12,220
2024-02-11,A,13,296
2024-02-11,A,14,276
2024-02-11,A,15,353
2024-02-11,A,16,414
2024-02-11,A,17,461
2024-02-11,A,18,437
2024-02-11,A,19,492
2024-02-11,A,20,221
2024-02-11,A,21,240
2024-02-11,A,22,222
2024-02-11,B,6,256
2024-02-11,B,7,423
2024-02-11,B,8,406
2024-02-11,B,9,382
2024-02-11,B,10,172
2024-02-11,B,11,286
2024-02-11,B,12,241
2024-02-11,B,13,210
2024-02-11,B,14,233
2024-02-11,B,15,238
2024-02-11,B,16,377
2024-02-11,B,17,480
2024-02-11,B,18,472
2024-02-11,B,19,479
2024-02-11,B,20,267
2024-02-11,B,21,271
2024-02-11,B,22,233
2024-02-11,C,6,226
2024-02-11,C,7,468
2024-02-11,C,8,494
2024-02-11,C,9,515
2024-02-11,C,10,238
2024-02-11,C,11,209
2024-02-11,C,12,289
2024-02-11,C,13,187
2024-02-11,C,14,258
2024-02-11,C,15,263
2024-02-11,C,16,400
2024-02-11,C,17,354
2024-02-11,C,18,401
2024-02-11,C,19,481
2024-02-11,C,20,283
2024-02-11,C,21,306
2024-02-11,C,22,211
2024-02-11,D,6,270
2024-02-11,D,7,471
2024-02-11,D,8,472
2024-02-11,D,9,490
2024-02-11,D,10,265
2024-02-11,D,11,212
2024-02-11,D,12,284
2024-02-11,D,13,293
2024-02-11,D,14,312
2024-02-11,D,15,314
2024-02-11,D,16,435
2024-02-11,D,17,370
2024-02-11,D,18,354
2024-02-11,D,19,406
2024-02-11,D,20,296
2024-02-11,D,21,294
2024-02-11,D,22,270
2024-02-11,E,6,258
2024-02-11,E,7,544
2024-02-11,E,8,490
2024-02-11,E,9,464
2024-02-11,E,10,234
2024-02-11,E,11,219
2024-02-11,E,12,215
2024-02-11,E,13,219
2024-02-11,E,14,271
2024-02-11,E,15,259
2024-02-11,E,16,402
2024-02-11,E,17,445
2024-02-11,E,18,488
2024-02-11,E,19,383
2024-02-11,E,20,233
2024-02-11,E,21,171
2024-02-11,E,22,258
2024-02-11,F,6,254
2024-02-11,F,7,503
2024-02-11,F,8,464
2024-02-11,F,9,444
2024-02-11,F,10,267
2024-02-11,F,11,282
2024-02-11,F,12,195
2024-02-11,F,13,300
2024-02-11,F,14,312
2024-02-11,F,15,281
2024-02-11,F,16,378
2024-02-11,F,17,402
2024-02-11,F,18,463
2024-02-11,F,19,376
2024-02-11,F,20,285
2024-02-11,F,21,257
2024-02-11,F,22,266
2024-02-12,A,6,166
2024-02-12,A,7,373
2024-02-12,A,8,370
2024-02-12,A,9,299
2024-02-12,A,10,199
2024-02-12,A,11,224
2024-02-12,A,12,184
2024-02-12,A,13,102
2024-02-12,A,14,195
2024-02-12,A,15,258
2024-02-12,A,16,306
2024-02-12,A,17,377
2024-02-12,A,18,287
2024-02-12,A,19,273
2024-02-12,A,20,199
2024-02-12,A,21,167
2024-02-12,A,22,213
2024-02-12,B,6,185
2024-02-12,B,7,418
2024-02-12,B,8,342
2024-02-12,B,9,363
2024-02-12,B,10,223
2024-02-12,B,11,238
2024-02-12,B,12,259
2024-02-12,B,13,190
2024-02-12,B,14,184
2024-02-12,B,15,123
2024-02-12,B,16,401
2024-02-12,B,17,334
2024-02-12,B,18,350
2024-02-12,B,19,342
2024-02-12,B,20,201
2024-02-12,B,21,214
2024-02-12,B,22,177
2024-02-12,C,6,187
2024-02-12,C,7,321
2024-02-12,C,8,422
2024-02-12,C,9,382
2024-02-12,C,10,279
2024-02-12,C,11,291
2024-02-12,C,12,143
2024-02-12,C,13,239
2024-02-12,C,14,145
2024-02-12,C,15,207
2024-02-12,C,16,332
2024-02-12,C,17,268
2024-02-12,C,18,290
2024-02-12,C,19,334
2024-02-12,C,20,207
2024-02-12,C,21,159
2024-02-12,C,22,172
2024-02-12,D,6,140
2024-02-12,D,7,311
2024-02-12,D,8,345
2024-02-12,D,9,399
2024-02-12,D,10,244
2024-02-12,D,11,273
2024-02-12,D,12,216
2024-02-12,D,13,207
2024-02-12,D,14,219
2024-02-12,D,15,219
2024-02-12,D,16,255
2024-02-12,D,17,395
2024-02-12,D,18,242
2024-02-12,D,19,365
2024-02-12,D,20,202
2024-02-12,D,21,156
2024-02-12,D,22,221
2024-02-12,E,6,195
2024-02-12,E,7,332
2024-02-12,E,8,304
2024-02-12,E,9,301
2024-02-12,E,10,175
2024-02-12,E,11,184
2024-02-12,E,12,151
2024-02-12,E,13,201
2024-02-12,E,14,157
2024-02-12,E,15,214
2024-02-12,E,16,369
2024-02-12,E,17,331
2024-02-12,E,18,316
2024-02-12,E,19,298
2024-02-12,E,20,257
2024-02-12,E,21,192
2024-02-12,E,22,299
2024-02-12,F,6,152
2024-02-12,F,7,371
2024-02-12,F,8,416
2024-02-12,F,9,332
2024-02-12,F,10,190
2024-02-12,F,11,225
2024-02-12,F,12,215
2024-02-12,F,13,222
2024-02-12,F,14,246
2024-02-12,F,15,186
2024-02-12,F,16,377
2024-02-12,F,17,251
2024-02-12,F,18,363
2024-02-12,F,19,365
2024-02-12,F,20,169
2024-02-12,F,21,141
2024-02-12,F,22,190
2024-02-13,A,6,216
2024-02-13,A,7,346
2024-02-13,A,8,380
2024-02-13,A,9,437
2024-02-13,A,10,145
2024-02-13,A,11,121
2024-02-13,A,12,197
2024-02-13,A,13,172
2024-02-13,A,14,180
2024-02-13,A,15,250
2024-02-13,A,16,315
2024-02-13,A,17,318
2024-02-13,A,18,302
2024-02-13,A,19,318
2024-02-13,A,20,210
2024-02-13,A,21,311
2024-02-13,A,22,211
2024-02-13,B,6,246
2024-02-13,B,7,367
2024-02-13,B,8,278
2024-02-13,B,9,337
2024-02-13,B,10,211
2024-02-13,B,11,228
2024-02-13,B,12,208
2024-02-13,B,13,236
2024-02-13,B,14,141
2024-02-13,B,15,201
2024-02-13,B,16,373
2024-02-13,B,17,281
2024-02-13,B,18,364
2024-02-13,B,19,362
2024-02-13,B,20,150
2024-02-13,B,21,213
2024-02-13,B,22,206
2024-02-13,C,6,192
2024-02-13,C,7,298
2024-02-13,C,8,349
2024-02-13,C,9,353
2024-02-13,C,10,132
2024-02-13,C,11,147
2024-02-13,C,12,162
2024-02-13,C,13,158
2024-02-13,C,14,213
2024-02-13,C,15,236
2024-02-13,C,16,307
2024-02-13,C,17,350
2024-02-13,C,18,358
2024-02-13,C,19,316
2024-02-13,C,20,216
2024-02-13,C,21,191
2024-02-13,C,22,155
2024-02-13,D,6,170
2024-02-13,D,7,373
