date,terminal,hour,wait_time_minutes
2024-01-31,D,12,17.2
2024-01-31,D,13,10.2
2024-01-31,D,14,20.2
2024-01-31,D,15,20.2
2024-01-31,D,16,43.5
2024-01-31,D,17,23.9
2024-01-31,D,18,34.4
2024-01-31,D,19,33.1
2024-01-31,D,20,15.9
2024-01-31,D,21,16.7
2024-01-31,D,22,14.1
2024-01-31,E,6,25.8
2024-01-31,E,7,41.8
2024-01-31,E,8,45.6
2024-01-31,E,9,41.3
2024-01-31,E,10,16.7
2024-01-31,E,11,22.0
2024-01-31,E,12,9.2
2024-01-31,E,13,15.7
2024-01-31,E,14,13.6
2024-01-31,E,15,11.0
2024-01-31,E,16,41.9
2024-01-31,E,17,37.0
2024-01-31,E,18,22.4
2024-01-31,E,19,35.9
2024-01-31,E,20,16.6
2024-01-31,E,21,15.7
2024-01-31,E,22,31.8
2024-01-31,F,6,19.2
2024-01-31,F,7,27.3
2024-01-31,F,8,34.0
2024-01-31,F,9,40.4
2024-01-31,F,10,13.9
2024-01-31,F,11,15.1
2024-01-31,F,12,16.3
2024-01-31,F,13,11.4
2024-01-31,F,14,15.2
2024-01-31,F,15,17.0
2024-01-31,F,16,41.7
2024-01-31,F,17,35.2
2024-01-31,F,18,26.7
2024-01-31,F,19,36.4
2024-01-31,F,20,19.6
2024-01-31,F,21,15.0
2024-01-31,F,22,14.8
2024-02-01,A,6,25.6
2024-02-01,A,7,41.5
2024-02-01,A,8,53.3
2024-02-01,A,9,51.5
2024-02-01,A,10,11.6
2024-02-01,A,11,25.6
2024-02-01,A,12,17.8
2024-02-01,A,13,16.2
2024-02-01,A,14,23.9
2024-02-01,A,15,26.6
2024-02-01,A,16,66.9
2024-02-01,A,17,40.1
2024-02-01,A,18,44.3
2024-02-01,A,19,51.8
2024-02-01,A,20,24.2
2024-02-01,A,21,20.3
2024-02-01,A,22,34.3
2024-02-01,B,6,12.5
2024-02-01,B,7,61.3
2024-02-01,B,8,44.2
2024-02-01,B,9,48.6
2024-02-01,B,10,20.5
2024-02-01,B,11,27.4
2024-02-01,B,12,22.4
2024-02-01,B,13,10.4
2024-02-01,B,14,22.9
2024-02-01,B,15,24.8
2024-02-01,B,16,42.7
2024-02-01,B,17,50.1
2024-02-01,B,18,33.2
2024-02-01,B,19,37.0
2024-02-01,B,20,23.6
2024-02-01,B,21,21.4
2024-02-01,B,22,16.1
2024-02-01,C,6,19.9
2024-02-01,C,7,47.1
2024-02-01,C,8,46.7
2024-02-01,C,9,54.7
2024-02-01,C,10,19.4
2024-02-01,C,11,19.7
2024-02-01,C,12,8.5
2024-02-01,C,13,16.8
2024-02-01,C,14,14.1
2024-02-01,C,15,28.1
2024-02-01,C,16,58.2
2024-02-01,C,17,32.4
2024-02-01,C,18,52.5
2024-02-01,C,19,36.2
2024-02-01,C,20,23.3
2024-02-01,C,21,15.8
2024-02-01,C,22,24.2
2024-02-01,D,6,27.5
2024-02-01,D,7,50.1
2024-02-01,D,8,48.9
2024-02-01,D,9,50.6
2024-02-01,D,10,21.7
2024-02-01,D,11,18.0
2024-02-01,D,12,18.2
2024-02-01,D,13,17.4
2024-02-01,D,14,13.7
2024-02-01,D,15,25.7
2024-02-01,D,16,46.2
2024-02-01,D,17,40.3
2024-02-01,D,18,56.2
2024-02-01,D,19,46.8
2024-02-01,D,20,29.4
2024-02-01,D,21,20.7
2024-02-01,D,22,23.9
2024-02-01,E,6,24.9
2024-02-01,E,7,45.4
2024-02-01,E,8,40.8
2024-02-01,E,9,52.8
2024-02-01,E,10,15.2
2024-02-01,E,11,23.5
2024-02-01,E,12,30.6
2024-02-01,E,13,10.7
2024-02-01,E,14,24.5
2024-02-01,E,15,20.3
2024-02-01,E,16,26.6
2024-02-01,E,17,52.4
2024-02-01,E,18,61.6
2024-02-01,E,19,41.2
2024-02-01,E,20,14.1
2024-02-01,E,21,26.7
2024-02-01,E,22,13.2
2024-02-01,F,6,25.8
2024-02-01,F,7,63.2
2024-02-01,F,8,64.9
2024-02-01,F,9,49.0
2024-02-01,F,10,29.5
2024-02-01,F,11,19.7
2024-02-01,F,12,19.9
2024-02-01,F,13,19.8
2024-02-01,F,14,23.8
2024-02-01,F,15,19.8
2024-02-01,F,16,75.3
2024-02-01,F,17,35.8
2024-02-01,F,18,35.3
2024-02-01,F,19,57.6
2024-02-01,F,20,17.2
2024-02-01,F,21,22.8
2024-02-01,F,22,27.3
2024-02-02,A,6,15.8
2024-02-02,A,7,41.0
2024-02-02,A,8,41.9
2024-02-02,A,9,38.2
2024-02-02,A,10,12.8
2024-02-02,A,11,17.5
2024-02-02,A,12,15.1
2024-02-02,A,13,15.4
2024-02-02,A,14,16.2
2024-02-02,A,15,13.2
2024-02-02,A,16,29.0
2024-02-02,A,17,22.8
2024-02-02,A,18,37.6
2024-02-02,A,19,26.1
2024-02-02,A,20,20.5
2024-02-02,A,21,13.4
2024-02-02,A,22,9.5
2024-02-02,B,6,19.3
2024-02-02,B,7,37.1
2024-02-02,B,8,44.9
2024-02-02,B,9,45.6
2024-02-02,B,10,14.2
2024-02-02,B,11,13.6
2024-02-02,B,12,12.0
2024-02-02,B,13,11.4
2024-02-02,B,14,18.5
2024-02-02,B,15,16.3
2024-02-02,B,16,34.1
2024-02-02,B,17,40.7
2024-02-02,B,18,48.2
2024-02-02,B,19,41.2
2024-02-02,B,20,10.7
2024-02-02,B,21,9.3
2024-02-02,B,22,8.2
2024-02-02,C,6,9.1
2024-02-02,C,7,35.0
2024-02-02,C,8,43.2
2024-02-02,C,9,47.1
2024-02-02,C,10,20.0
2024-02-02,C,11,12.9
2024-02-02,C,12,15.6
2024-02-02,C,13,15.8
2024-02-02,C,14,10.4
2024-02-02,C,15,12.2
2024-02-02,C,16,21.8
2024-02-02,C,17,36.0
2024-02-02,C,18,37.5
2024-02-02,C,19,30.5
2024-02-02,C,20,14.5
2024-02-02,C,21,15.5
2024-02-02,C,22,15.9
2024-02-02,D,6,19.0
2024-02-02,D,7,38.1
2024-02-02,D,8,29.0
2024-02-02,D,9,36.2
2024-02-02,D,10,9.6
2024-02-02,D,11,20.9
2024-02-02,D,12,19.4
2024-02-02,D,13,17.0
2024-02-02,D,14,13.6
2024-02-02,D,15,17.2
2024-02-02,D,16,45.0
2024-02-02,D,17,28.6
2024-02-02,D,18,52.3
2024-02-02,D,19,26.1
2024-02-02,D,20,13.4
2024-02-02,D,21,18.3
2024-02-02,D,22,16.4
2024-02-02,E,6,13.8
2024-02-02,E,7,45.5
2024-02-02,E,8,61.2
2024-02-02,E,9,31.7
2024-02-02,E,10,7.7
2024-02-02,E,11,24.2
2024-02-02,E,12,13.1
2024-02-02,E,13,15.2
2024-02-02,E,14,13.9
2024-02-02,E,15,20.8
2024-02-02,E,16,29.0
2024-02-02,E,17,36.1
2024-02-02,E,18,31.2
2024-02-02,E,19,36.5
2024-02-02,E,20,15.2
2024-02-02,E,21,16.1
2024-02-02,E,22,16.0
2024-02-02,F,6,18.3
2024-02-02,F,7,50.2
2024-02-02,F,8,52.9
2024-02-02,F,9,37.1
2024-02-02,F,10,20.3
2024-02-02,F,11,11.6
2024-02-02,F,12,19.4
2024-02-02,F,13,14.8
2024-02-02,F,14,20.5
2024-02-02,F,15,16.6
2024-02-02,F,16,43.4
2024-02-02,F,17,37.1
2024-02-02,F,18,25.2
2024-02-02,F,19,31.4
2024-02-02,F,20,17.6
2024-02-02,F,21,13.6
2024-02-02,F,22,17.4
2024-02-03,A,6,20.1
2024-02-03,A,7,75.7
2024-02-03,A,8,62.5
2024-02-03,A,9,51.1
2024-02-03,A,10,23.1
2024-02-03,A,11,16.2
2024-02-03,A,12,22.0
2024-02-03,A,13,24.4
2024-02-03,A,14,14.8
2024-02-03,A,15,19.0
2024-02-03,A,16,37.6
2024-02-03,A,17,58.7
2024-02-03,A,18,43.5
2024-02-03,A,19,42.5
2024-02-03,A,20,22.1
2024-02-03,A,21,16.1
2024-02-03,A,22,20.1
2024-02-03,B,6,16.4
2024-02-03,B,7,61.7
2024-02-03,B,8,48.4
2024-02-03,B,9,42.2
2024-02-03,B,10,23.9
2024-02-03,B,11,17.9
2024-02-03,B,12,20.0
2024-02-03,B,13,15.3
2024-02-03,B,14,18.9
2024-02-03,B,15,23.0
2024-02-03,B,16,64.3
2024-02-03,B,17,45.9
2024-02-03,B,18,49.2
2024-02-03,B,19,48.1
2024-02-03,B,20,20.5
2024-02-03,B,21,24.1
2024-02-03,B,22,17.7
2024-02-03,C,6,28.4
2024-02-03,C,7,54.6
2024-02-03,C,8,58.5
2024-02-03,C,9,43.4
2024-02-03,C,10,16.8
2024-02-03,C,11,24.7
2024-02-03,C,12,26.9
2024-02-03,C,13,21.7
2024-02-03,C,14,11.7
2024-02-03,C,15,21.3
2024-02-03,C,16,48.7
2024-02-03,C,17,34.3
2024-02-03,C,18,43.8
2024-02-03,C,19,63.4
2024-02-03,C,20,18.3
2024-02-03,C,21,17.0
2024-02-03,C,22,17.4
2024-02-03,D,6,21.4
2024-02-03,D,7,61.9
2024-02-03,D,8,55.0
2024-02-03,D,9,44.5
2024-02-03,D,10,14.0
2024-02-03,D,11,24.1
2024-02-03,D,12,21.7
2024-02-03,D,13,15.0
2024-02-03,D,14,23.3
2024-02-03,D,15,23.8
2024-02-03,D,16,43.1
2024-02-03,D,17,46.2
2024-02-03,D,18,41.8
2024-02-03,D,19,65.5
2024-02-03,D,20,26.2
2024-02-03,D,21,17.3
2024-02-03,D,22,21.2
2024-02-03,E,6,12.1
2024-02-03,E,7,40.2
2024-02-03,E,8,69.3
2024-02-03,E,9,56.7
2024-02-03,E,10,27.4
2024-02-03,E,11,15.9
2024-02-03,E,12,15.0
2024-02-03,E,13,22.1
2024-02-03,E,14,16.3
2024-02-03,E,15,23.2
2024-02-03,E,16,42.4
2024-02-03,E,17,52.9
2024-02-03,E,18,51.3
2024-02-03,E,19,26.5
2024-02-03,E,20,26.6
2024-02-03,E,21,29.0
2024-02-03,E,22,21.5
2024-02-03,F,6,19.7
2024-02-03,F,7,39.9
2024-02-03,F,8,54.3
2024-02-03,F,9,54.0
2024-02-03,F,10,22.9
2024-02-03,F,11,14.1
2024-02-03,F,12,19.3
2024-02-03,F,13,21.0
2024-02-03,F,14,15.0
2024-02-03,F,15,18.6
2024-02-03,F,16,32.7
2024-02-03,F,17,47.9
2024-02-03,F,18,46.4
2024-02-03,F,19,55.1
2024-02-03,F,20,25.9
2024-02-03,F,21,22.8
2024-02-03,F,22,20.0
2024-02-04,A,6,23.0
2024-02-04,A,7,45.2
2024-02-04,A,8,44.3
2024-02-04,A,9,49.7
2024-02-04,A,10,21.5
2024-02-04,A,11,15.4
2024-02-04,A,12,21.2
2024-02-04,A,13,23.2
2024-02-04,A,14,16.8
2024-02-04,A,15,19.3
2024-02-04,A,16,41.1
2024-02-04,A,17,44.8
2024-02-04,A,18,40.2
2024-02-04,A,19,38.3
2024-02-04,A,20,19.7
2024-02-04,A,21,17.3
2024-02-04,A,22,16.1
2024-02-04,B,6,19.4
2024-02-04,B,7,61.0
2024-02-04,B,8,45.6
2024-02-04,B,9,66.1
2024-02-04,B,10,19.8
2024-02-04,B,11,22.3
2024-02-04,B,12,18.5
2024-02-04,B,13,17.0
2024-02-04,B,14,15.6
2024-02-04,B,15,16.1
2024-02-04,B,16,35.5
2024-02-04,B,17,52.4
2024-02-04,B,18,47.1
2024-02-04,B,19,42.3
2024-02-04,B,20,20.3
2024-02-04,B,21,19.3
2024-02-04,B,22,23.2
2024-02-04,C,6,16.8
2024-02-04,C,7,51.5
2024-02-04,C,8,55.9
2024-02-04,C,9,56.5
2024-02-04,C,10,25.1
2024-02-04,C,11,23.6
2024-02-04,C,12,23.3
2024-02-04,C,13,18.2
2024-02-04,C,14,22.8
2024-02-04,C,15,18.6
2024-02-04,C,16,34.2
2024-02-04,C,17,50.1
2024-02-04,C,18,47.3
2024-02-04,C,19,45.2
2024-02-04,C,20,26.3
2024-02-04,C,21,28.6
2024-02-04,C,22,26.4
2024-02-04,D,6,13.4
2024-02-04,D,7,43.9
2024-02-04,D,8,57.9
2024-02-04,D,9,65.2
2024-02-04,D,10,18.8
2024-02-04,D,11,25.6
2024-02-04,D,12,23.1
2024-02-04,D,13,17.9
2024-02-04,D,14,22.5
2024-02-04,D,15,18.4
2024-02-04,D,16,39.6
2024-02-04,D,17,36.7
2024-02-04,D,18,56.9
2024-02-04,D,19,38.1
2024-02-04,D,20,23.3
2024-02-04,D,21,20.8
2024-02-04,D,22,18.9
2024-02-04,E,6,16.0
2024-02-04,E,7,51.2
2024-02-04,E,8,48.5
2024-02-04,E,9,54.2
2024-02-04,E,10,23.7
2024-02-04,E,11,12.6
2024-02-04,E,12,18.1
2024-02-04,E,13,22.5
2024-02-04,E,14,26.7
2024-02-04,E,15,11.8
2024-02-04,E,16,54.0
2024-02-04,E,17,36.8
2024-02-04,E,18,49.4
2024-02-04,E,19,40.0
2024-02-04,E,20,23.8
2024-02-04,E,21,19.1
2024-02-04,E,22,18.1
2024-02-04,F,6,20.2
2024-02-04,F,7,49.2
2024-02-04,F,8,45.0
2024-02-04,F,9,43.3
2024-02-04,F,10,16.7
2024-02-04,F,11,15.8
2024-02-04,F,12,21.9
2024-02-04,F,13,25.5
2024-02-04,F,14,14.6
2024-02-04,F,15,20.9
2024-02-04,F,16,45.1
2024-02-04,F,17,56.3
2024-02-04,F,18,43.3
2024-02-04,F,19,51.4
2024-02-04,F,20,17.4
2024-02-04,F,21,24.1
2024-02-04,F,22,16.8
2024-02-05,A,6,13.5
2024-02-05,A,7,35.8
2024-02-05,A,8,41.7
2024-02-05,A,9,40.5
2024-02-05,A,10,11.7
2024-02-05,A,11,25.4
2024-02-05,A,12,18.5
2024-02-05,A,13,14.7
2024-02-05,A,14,16.4
2024-02-05,A,15,16.0
2024-02-05,A,16,30.2
2024-02-05,A,17,41.3
2024-02-05,A,18,33.8
2024-02-05,A,19,40.1
2024-02-05,A,20,15.8
2024-02-05,A,21,13.0
2024-02-05,A,22,15.9
2024-02-05,B,6,10.5
2024-02-05,B,7,37.1
2024-02-05,B,8,36.9
2024-02-05,B,9,42.9
2024-02-05,B,10,22.1
2024-02-05,B,11,13.6
2024-02-05,B,12,20.1
2024-02-05,B,13,9.0
2024-02-05,B,14,15.7
2024-02-05,B,15,14.0
2024-02-05,B,16,38.6
2024-02-05,B,17,39.2
2024-02-05,B,18,30.3
2024-02-05,B,19,35.7
2024-02-05,B,20,11.3
2024-02-05,B,21,17.9
2024-02-05,B,22,16.3
2024-02-05,C,6,19.6
2024-02-05,C,7,55.4
2024-02-05,C,8,39.3
2024-02-05,C,9,43.9
2024-02-05,C,10,10.8
2024-02-05,C,11,20.8
2024-02-05,C,12,15.3
2024-02-05,C,13,13.5
2024-02-05,C,14,17.6
2024-02-05,C,15,10.4
2024-02-05,C,16,41.9
2024-02-05,C,17,33.9
2024-02-05,C,18,28.9
2024-02-05,C,19,31.3
2024-02-05,C,20,19.5
2024-02-05,C,21,12.6
2024-02-05,C,22,13.3
2024-02-05,D,6,11.1
2024-02-05,D,7,38.4
2024-02-05,D,8,32.3
2024-02-05,D,9,52.3
2024-02-05,D,10,16.8
2024-02-05,D,11,13.7
2024-02-05,D,12,21.1
2024-02-05,D,13,18.4
2024-02-05,D,14,15.9
2024-02-05,D,15,16.1
2024-02-05,D,16,26.8
2024-02-05,D,17,43.6
2024-02-05,D,18,31.1
2024-02-05,D,19,32.9
2024-02-05,D,20,13.0
2024-02-05,D,21,16.0
2024-02-05,D,22,18.9
2024-02-05,E,6,17.8
2024-02-05,E,7,48.6
2024-02-05,E,8,35.9
2024-02-05,E,9,31.1
2024-02-05,E,10,15.1
2024-02-05,E,11,12.9
2024-02-05,E,12,18.8
2024-02-05,E,13,18.7
2024-02-05,E,14,10.0
2024-02-05,E,15,20.3
2024-02-05,E,16,44.4
2024-02-05,E,17,34.9
2024-02-05,E,18,40.2
2024-02-05,E,19,37.8
2024-02-05,E,20,14.0
2024-02-05,E,21,14.6
2024-02-05,E,22,17.7
2024-02-05,F,6,18.7
2024-02-05,F,7,43.4
2024-02-05,F,8,36.9
2024-02-05,F,9,33.4
2024-02-05,F,10,10.9
2024-02-05,F,11,13.0
2024-02-05,F,12,18.4
2024-02-05,F,13,21.3
2024-02-05,F,14,5.0
2024-02-05,F,15,16.8
2024-02-05,F,16,31.5
2024-02-05,F,17,33.2
2024-02-05,F,18,40.3
2024-02-05,F,19,36.7
2024-02-05,F,20,12.5
2024-02-05,F,21,21.3
2024-02-05,F,22,11.8
2024-02-06,A,6,13.8
2024-02-06,A,7,40.3
2024-02-06,A,8,38.1
2024-02-06,A,9,44.3
2024-02-06,A,10,12.3
2024-02-06,A,11,15.6
2024-02-06,A,12,16.6
2024-02-06,A,13,15.7
2024-02-06,A,14,16.8
2024-02-06,A,15,14.1
2024-02-06,A,16,29.0
2024-02-06,A,17,41.2
2024-02-06,A,18,42.4
2024-02-06,A,19,28.5
2024-02-06,A,20,25.6
2024-02-06,A,21,19.7
2024-02-06,A,22,15.4
2024-02-06,B,6,8.6
2024-02-06,B,7,45.0
2024-02-06,B,8,29.6
2024-02-06,B,9,27.9
2024-02-06,B,10,17.3
2024-02-06,B,11,20.3
2024-02-06,B,12,11.1
2024-02-06,B,13,15.2
2024-02-06,B,14,20.1
2024-02-06,B,15,16.1
2024-02-06,B,16,44.8
2024-02-06,B,17,30.5
2024-02-06,B,18,30.0
2024-02-06,B,19,32.0
2024-02-06,B,20,17.8
2024-02-06,B,21,11.6
2024-02-06,B,22,13.0
2024-02-06,C,6,21.8
2024-02-06,C,7,28.0
2024-02-06,C,8,42.8
2024-02-06,C,9,40.8
2024-02-06,C,10,17.8
2024-02-06,C,11,17.5
2024-02-06,C,12,13.2
2024-02-06,C,13,18.1
2024-02-06,C,14,10.8
2024-02-06,C,15,15.8
2024-02-06,C,16,39.0
2024-02-06,C,17,17.9
2024-02-06,C,18,30.6
2024-02-06,C,19,26.7
2024-02-06,C,20,18.7
2024-02-06,C,21,19.4
2024-02-06,C,22,10.7
2024-02-06,D,6,10.1
2024-02-06,D,7,40.0
2024-02-06,D,8,56.0
2024-02-06,D,9,41.9
2024-02-06,D,10,17.5
2024-02-06,D,11,14.3
2024-02-06,D,12,9.8
2024-02-06,D,13,17.3
2024-02-06,D,14,19.8
2024-02-06,D,15,11.4
2024-02-06,D,16,34.1
2024-02-06,D,17,31.9
2024-02-06,D,18,42.0
2024-02-06,D,19,27.3
2024-02-06,D,20,14.4
2024-02-06,D,21,19.6
2024-02-06,D,22,17.6
2024-02-06,E,6,22.4
2024-02-06,E,7,37.7
2024-02-06,E,8,28.9
2024-02-06,E,9,38.2
2024-02-06,E,10,10.5
2024-02-06,E,11,19.5
2024-02-06,E,12,12.1
2024-02-06,E,13,14.9
2024-02-06,E,14,16.6
2024-02-06,E,15,20.2
2024-02-06,E,16,26.2
2024-02-06,E,17,22.3
2024-02-06,E,18,35.3
2024-02-06,E,19,31.7
2024-02-06,E,20,20.9
2024-02-06,E,21,22.5
2024-02-06,E,22,10.7
2024-02-06,F,6,11.4
2024-02-06,F,7,26.1
2024-02-06,F,8,31.1
2024-02-06,F,9,32.2
2024-02-06,F,10,16.6
2024-02-06,F,11,18.0
2024-02-06,F,12,15.4
2024-02-06,F,13,16.6
2024-02-06,F,14,18.8
2024-02-06,F,15,16.8
2024-02-06,F,16,33.2
2024-02-06,F,17,38.2
2024-02-06,F,18,33.3
2024-02-06,F,19,36.3
2024-02-06,F,20,7.8
2024-02-06,F,21,11.5
2024-02-06,F,22,20.0
2024-02-07,A,6,14.4
2024-02-07,A,7,27.3
2024-02-07,A,8,54.7
2024-02-07,A,9,37.0
2024-02-07,A,10,15.7
2024-02-07,A,11,17.5
2024-02-07,A,12,24.7
2024-02-07,A,13,16.6
2024-02-07,A,14,19.3
2024-02-07,A,15,8.6
2024-02-07,A,16,29.4
2024-02-07,A,17,38.6
2024-02-07,A,18,33.0
2024-02-07,A,19,26.4
2024-02-07,A,20,10.7
2024-02-07,A,21,15.6
2024-02-07,A,22,12.9
2024-02-07,B,6,13.6
2024-02-07,B,7,38.8
2024-02-07,B,8,34.9
2024-02-07,B,9,41.3
2024-02-07,B,10,11.8
2024-02-07,B,11,15.4
2024-02-07,B,12,10.9
2024-02-07,B,13,15.6
2024-02-07,B,14,17.4
2024-02-07,B,15,19.7
2024-02-07,B,16,24.9
2024-02-07,B,17,31.5
2024-02-07,B,18,57.3
2024-02-07,B,19,36.6
2024-02-07,B,20,18.3
2024-02-07,B,21,11.5
2024-02-07,B,22,21.0
2024-02-07,C,6,25.2
2024-02-07,C,7,43.6
2024-02-07,C,8,41.7
2024-02-07,C,9,33.4
2024-02-07,C,10,25.8
2024-02-07,C,11,16.7
2024-02-07,C,12,10.2
2024-02-07,C,13,12.6
2024-02-07,C,14,17.1
2024-02-07,C,15,20.8
2024-02-07,C,16,50.6
2024-02-07,C,17,40.8
2024-02-07,C,18,32.9
2024-02-07,C,19,34.0
2024-02-07,C,20,22.4
2024-02-07,C,21,15.5
2024-02-07,C,22,12.4
2024-02-07,D,6,13.2
2024-02-07,D,7,44.6
2024-02-07,D,8,29.8
2024-02-07,D,9,46.0
2024-02-07,D,10,16.4
2024-02-07,D,11,18.9
2024-02-07,D,12,16.6
2024-02-07,D,13,20.3
2024-02-07,D,14,10.8
2024-02-07,D,15,9.1
2024-02-07,D,16,43.4
2024-02-07,D,17,44.8
2024-02-07,D,18,42.3
2024-02-07,D,19,39.6
2024-02-07,D,20,14.2
2024-02-07,D,21,14.7
2024-02-07,D,22,21.4
2024-02-07,E,6,9.8
2024-02-07,E,7,42.5
2024-02-07,E,8,33.6
2024-02-07,E,9,42.2
2024-02-07,E,10,14.9
2024-02-07,E,11,24.4
2024-02-07,E,12,24.0
2024-02-07,E,13,19.8
2024-02-07,E,14,22.1
2024-02-07,E,15,17.5
2024-02-07,E,16,29.2
2024-02-07,E,17,30.3
2024-02-07,E,18,20.6
2024-02-07,E,19,33.0
2024-02-07,E,20,8.4
2024-02-07,E,21,19.0
2024-02-07,E,22,23.6
2024-02-07,F,6,20.2
2024-02-07,F,7,38.5
2024-02-07,F,8,51.2
2024-02-07,F,9,42.4
2024-02-07,F,10,12.2
2024-02-07,F,11,19.5
2024-02-07,F,12,16.6
2024-02-07,F,13,12.1
2024-02-07,F,14,23.8
2024-02-07,F,15,12.7
2024-02-07,F,16,35.8
2024-02-07,F,17,27.0
2024-02-07,F,18,29.6
2024-02-07,F,19,34.2
2024-02-07,F,20,17.8
2024-02-07,F,21,13.3
2024-02-07,F,22,21.0
2024-02-08,A,6,23.5
2024-02-08,A,7,61.9
2024-02-08,A,8,52.0
2024-02-08,A,9,71.7
2024-02-08,A,10,22.6
2024-02-08,A,11,18.7
2024-02-08,A,12,15.8
2024-02-08,A,13,10.5
2024-02-08,A,14,22.2
2024-02-08,A,15,22.6
2024-02-08,A,16,47.4
2024-02-08,A,17,26.6
2024-02-08,A,18,50.8
2024-02-08,A,19,45.6
2024-02-08,A,20,21.0
2024-02-08,A,21,21.3
2024-02-08,A,22,16.9
2024-02-08,B,6,19.4
2024-02-08,B,7,50.0
2024-02-08,B,8,62.9
2024-02-08,B,9,54.6
2024-02-08,B,10,20.0
2024-02-08,B,11,24.9
2024-02-08,B,12,27.8
2024-02-08,B,13,22.6
2024-02-08,B,14,19.7
2024-02-08,B,15,20.0
2024-02-08,B,16,52.6
2024-02-08,B,17,26.1
2024-02-08,B,18,31.3
2024-02-08,B,19,39.1
2024-02-08,B,20,16.7
2024-02-08,B,21,11.4
2024-02-08,B,22,25.3
2024-02-08,C,6,19.8
2024-02-08,C,7,53.1
2024-02-08,C,8,50.2
2024-02-08,C,9,56.4
2024-02-08,C,10,24.7
2024-02-08,C,11,19.6
2024-02-08,C,12,25.2
2024-02-08,C,13,18.1
2024-02-08,C,14,33.3
2024-02-08,C,15,12.0
2024-02-08,C,16,42.3
2024-02-08,C,17,46.7
2024-02-08,C,18,56.3
2024-02-08,C,19,46.3
2024-02-08,C,20,18.5
2024-02-08,C,21,31.1
2024-02-08,C,22,25.3
2024-02-08,D,6,17.6
2024-02-08,D,7,67.6
2024-02-08,D,8,65.5
2024-02-08,D,9,42.5
2024-02-08,D,10,22.0
2024-02-08,D,11,22.8
2024-02-08,D,12,29.7
2024-02-08,D,13,13.2
2024-02-08,D,14,12.1
2024-02-08,D,15,16.5
2024-02-08,D,16,53.1
2024-02-08,D,17,42.5
2024-02-08,D,18,41.0
2024-02-08,D,19,50.3
2024-02-08,D,20,21.8
2024-02-08,D,21,25.6
2024-02-08,D,22,18.0
2024-02-08,E,6,13.1
2024-02-08,E,7,44.0
2024-02-08,E,8,44.9
2024-02-08,E,9,39.1
2024-02-08,E,10,16.3
2024-02-08,E,11,19.5
2024-02-08,E,12,16.8
2024-02-08,E,13,9.6
2024-02-08,E,14,32.1
2024-02-08,E,15,18.7
2024-02-08,E,16,53.7
2024-02-08,E,17,45.0
2024-02-08,E,18,37.3
2024-02-08,E,19,44.1
2024-02-08,E,20,29.7
2024-02-08,E,21,21.4
2024-02-08,E,22,19.1
2024-02-08,F,6,23.1
2024-02-08,F,7,64.6
2024-02-08,F,8,50.4
2024-02-08,F,9,61.6
2024-02-08,F,10,21.1
2024-02-08,F,11,24.2
2024-02-08,F,12,26.1
2024-02-08,F,13,13.5
2024-02-08,F,14,25.0
2024-02-08,F,15,26.5
2024-02-08,F,16,55.2
2024-02-08,F,17,44.1
2024-02-08,F,18,38.1
2024-02-08,F,19,45.0
2024-02-08,F,20,23.4
2024-02-08,F,21,13.1
2024-02-08,F,22,16.6
2024-02-09,A,6,21.5
2024-02-09,A,7,53.8
2024-02-09,A,8,70.5
2024-02-09,A,9,48.5
2024-02-09,A,10,23.2
2024-02-09,A,11,22.3
2024-02-09,A,12,16.2
2024-02-09,A,13,18.1
2024-02-09,A,14,23.1
2024-02-09,A,15,30.1
2024-02-09,A,16,47.3
2024-02-09,A,17,59.5
2024-02-09,A,18,44.7
2024-02-09,A,19,62.1
2024-02-09,A,20,17.4
2024-02-09,A,21,19.3
2024-02-09,A,22,18.3
2024-02-09,B,6,27.4
2024-02-09,B,7,35.6
2024-02-09,B,8,42.7
2024-02-09,B,9,67.5
2024-02-09,B,10,13.8
2024-02-09,B,11,24.6
2024-02-09,B,12,30.2
2024-02-09,B,13,19.7
2024-02-09,B,14,25.9
2024-02-09,B,15,18.6
2024-02-09,B,16,56.8
2024-02-09,B,17,50.7
2024-02-09,B,18,39.4
2024-02-09,B,19,45.8
2024-02-09,B,20,19.7
2024-02-09,B,21,12.2
2024-02-09,B,22,35.0
2024-02-09,C,6,20.2
2024-02-09,C,7,66.5
2024-02-09,C,8,62.2
2024-02-09,C,9,45.1
2024-02-09,C,10,23.6
2024-02-09,C,11,18.5
2024-02-09,C,12,25.5
2024-02-09,C,13,23.6
2024-02-09,C,14,18.0
2024-02-09,C,15,16.6
2024-02-09,C,16,53.3
2024-02-09,C,17,45.0
2024-02-09,C,18,48.2
2024-02-09,C,19,54.0
2024-02-09,C,20,19.2
2024-02-09,C,21,14.7
2024-02-09,C,22,13.5
2024-02-09,D,6,10.9
2024-02-09,D,7,48.5
2024-02-09,D,8,45.4
2024-02-09,D,9,65.0
2024-02-09,D,10,22.3
2024-02-09,D,11,20.7
2024-02-09,D,12,22.2
2024-02-09,D,13,12.7
2024-02-09,D,14,23.4
2024-02-09,D,15,18.4
2024-02-09,D,16,41.3
2024-02-09,D,17,58.6
2024-02-09,D,18,53.1
2024-02-09,D,19,52.2
2024-02-09,D,20,15.6
2024-02-09,D,21,21.2
2024-02-09,D,22,24.8
2024-02-09,E,6,16.8
2024-02-09,E,7,47.7
2024-02-09,E,8,56.0
